Unnamed: 0,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos,date
7344.0,2022.0,9.0,1.0,0.0,27.1,0.0,-6.62e-16,-3.6,0.0,1006.7,89.0,0.0,19.99,0,-0.863142128,-0.504961055,-0.866025404,-0.5,-2.4503e-16,1.0,2022-09-01
7345.0,2022.0,9.0,1.0,0.5,26.95,0.0,-0.650561835,-3.370595206,0.0,1006.6,87.0,0.0,22.87,0,-0.863323166,-0.504651474,-1.0,-1.83772e-16,0.130526192,0.991444861,2022-09-01
7346.0,2022.0,9.0,1.0,1.0,26.8,0.0,-1.30112367,-3.141190411,0.0,1006.5,85.0,0.0,20.8,0,-0.863504094,-0.504341829,-1.0,-1.83772e-16,0.258819045,0.965925826,2022-09-01
7347.0,2022.0,9.0,1.0,1.5,26.6,0.0,-0.650561835,-3.270595206,0.0,1006.3,86.5,0.0,20.16,0,-0.86368491,-0.504032118,-1.0,-1.83772e-16,0.382683432,0.923879533,2022-09-01
7348.0,2022.0,9.0,1.0,2.0,26.4,0.0,-6.25e-16,-3.4,0.0,1006.1,88.0,0.0,20.16,0,-0.863865615,-0.503722343,-1.0,-1.83772e-16,0.5,0.866025404,2022-09-01
7349.0,2022.0,9.0,1.0,2.5,26.6,0.0,-6.71e-16,-3.65,0.0,1006.2,89.5,0.0,20.49,0,-0.864046209,-0.503412503,-1.0,-1.83772e-16,0.608761429,0.79335334,2022-09-01
7350.0,2022.0,9.0,1.0,3.0,26.8,0.0,-7.17e-16,-3.9,0.0,1006.3,91.0,0.0,20.53,0,-0.864226692,-0.503102599,-1.0,-1.83772e-16,0.707106781,0.707106781,2022-09-01
7351.0,2022.0,9.0,1.0,3.5,27.0,0.0,-7.35e-16,-4.0,0.0,1006.2,90.5,0.0,20.53,0,-0.864407064,-0.502792629,-1.0,-1.83772e-16,0.79335334,0.608761429,2022-09-01
7352.0,2022.0,9.0,1.0,4.0,27.2,0.0,-7.53e-16,-4.1,0.0,1006.1,90.0,0.0,20.45,0,-0.864587324,-0.502482595,-1.0,-1.83772e-16,0.866025404,0.5,2022-09-01
7353.0,2022.0,9.0,1.0,4.5,27.3,0.0,-0.803635208,-3.990147019,0.0,1006.45,90.0,0.0,20.53,0,-0.864767474,-0.502172497,-1.0,-1.83772e-16,0.923879533,0.382683432,2022-09-01
7354.0,2022.0,9.0,1.0,5.0,27.4,0.0,-1.607270416,-3.880294037,0.0,1006.8,90.0,0.0,20.84,0,-0.864947512,-0.501862334,-1.0,-1.83772e-16,0.965925826,0.258819045,2022-09-01
7355.0,2022.0,9.0,1.0,5.5,27.4,0.0,-0.803635208,-3.940147019,8.333333335,1006.95,89.0,0.008725786,21.32,0,-0.865127439,-0.501552106,-1.0,-1.83772e-16,0.991444861,0.130526192,2022-09-01
7356.0,2022.0,9.0,1.0,6.0,27.4,0.0,-7.35e-16,-4.0,16.66666667,1007.1,88.0,0.035594525,21.24,0,-0.865307254,-0.501241813,-1.0,-1.83772e-16,1.0,6.12574e-17,2022-09-01
7357.0,2022.0,9.0,1.0,6.5,27.8,0.0,-7.08e-16,-3.85,65.27777779,1007.15,86.5,0.138850704,20.84,0,-0.865486959,-0.500931457,-1.0,-1.83772e-16,0.991444861,-0.130526192,2022-09-01
7358.0,2022.0,9.0,1.0,7.0,28.2,0.0,-6.8e-16,-3.7,113.8888889,1007.2,85.0,0.245011243,21.89,0,-0.865666552,-0.500621035,-1.0,-1.83772e-16,0.965925826,-0.258819045,2022-09-01
7359.0,2022.0,9.0,1.0,7.5,27.5,0.25,-0.784501037,-3.743953042,122.2222222,1007.55,89.5,0.259357473,20.84,0,-0.865846033,-0.50031055,-1.0,-1.83772e-16,0.923879533,-0.382683432,2022-09-01
7360.0,2022.0,9.0,1.0,8.0,26.8,0.5,-1.569002073,-3.787906083,130.5555556,1007.9,94.0,0.247701419,20.53,0,-0.866025404,-0.5,-1.0,-1.83772e-16,0.866025404,-0.5,2022-09-01
7361.0,2022.0,9.0,1.0,8.5,26.45,2.25,-1.30112367,-3.141190411,94.44444447,1008.0,95.0,0.181503342,20.53,0,-0.866204663,-0.499689386,-1.0,-1.83772e-16,0.79335334,-0.608761429,2022-09-01
7362.0,2022.0,9.0,1.0,9.0,26.1,4.0,-1.033245267,-2.494474738,58.33333333,1008.1,96.0,0.11999605,29.99,0,-0.86638381,-0.499378707,-1.0,-1.83772e-16,0.707106781,-0.707106781,2022-09-01
7363.0,2022.0,9.0,1.0,9.5,26.55,2.0,-0.516622634,-3.297237369,140.2777778,1008.0,95.0,0.289277997,34.1,0,-0.866562846,-0.499067965,-1.0,-1.83772e-16,0.608761429,-0.79335334,2022-09-01
7364.0,2022.0,9.0,1.0,10.0,27.0,0.0,-7.53e-16,-4.1,222.2222222,1007.9,94.0,0.411089043,38.55,0,-0.866741771,-0.498757158,-1.0,-1.83772e-16,0.5,-0.866025404,2022-09-01
7365.0,2022.0,9.0,1.0,10.5,27.3,0.0,-7.44e-16,-4.05,220.8333333,1007.8,91.5,0.436975423,36.93,0,-0.866920584,-0.498446287,-1.0,-1.83772e-16,0.382683432,-0.923879533,2022-09-01
7366.0,2022.0,9.0,1.0,11.0,27.6,0.0,-7.35e-16,-4.0,219.4444444,1007.7,89.0,0.448955531,38.55,0,-0.867099286,-0.498135351,-1.0,-1.83772e-16,0.258819045,-0.965925826,2022-09-01
7367.0,2022.0,9.0,1.0,11.5,28.1,0.0,-0.70796435,-3.709177135,262.5,1007.5,88.0,0.513904787,41.39,0,-0.867277876,-0.497824352,-1.0,-1.83772e-16,0.130526192,-0.991444861,2022-09-01
7368.0,2022.0,9.0,1.0,12.0,28.6,0.0,-1.4159287,-3.41835427,305.5555556,1007.3,87.0,0.625234322,42.15,0,-0.867456355,-0.497513289,-1.0,-1.83772e-16,1.22515e-16,-1.0,2022-09-01
7369.0,2022.0,9.0,1.0,12.5,29.0,0.0,-1.492465387,-3.603130177,345.8333334,1007.05,84.5,0.6913364,40.0,0,-0.867634722,-0.497202162,-1.0,-1.83772e-16,-0.130526192,-0.991444861,2022-09-01
7370.0,2022.0,9.0,1.0,13.0,29.4,0.0,-1.569002073,-3.787906083,386.1111111,1006.8,82.0,0.715363635,45.0,0,-0.867812977,-0.49689097,-1.0,-1.83772e-16,-0.258819045,-0.965925826,2022-09-01
7371.0,2022.0,9.0,1.0,13.5,30.0,0.0,-1.607270416,-3.880294037,412.5,1006.65,80.0,0.78249077,64.94,0,-0.867991121,-0.496579715,-1.0,-1.83772e-16,-0.382683432,-0.923879533,2022-09-01
7372.0,2022.0,9.0,1.0,14.0,30.6,0.0,-1.645538759,-3.97268199,438.8888889,1006.5,78.0,0.941370046,65.5,0,-0.868169153,-0.496268396,-1.0,-1.83772e-16,-0.5,-0.866025404,2022-09-01
7373.0,2022.0,9.0,1.0,14.5,30.6,0.0,-0.82276938,-4.436340995,495.8333334,1006.5,76.5,0.924653531,65.43,0,-0.868347074,-0.495957014,-1.0,-1.83772e-16,-0.608761429,-0.79335334,2022-09-01
7374.0,2022.0,9.0,1.0,15.0,30.6,0.0,-9e-16,-4.9,552.7777778,1006.5,75.0,1.091412566,67.1,0,-0.868524883,-0.495645567,-1.0,-1.83772e-16,-0.707106781,-0.707106781,2022-09-01
7375.0,2022.0,9.0,1.0,15.5,30.0,0.0,-0.82276938,-4.436340995,377.7777778,1006.8,76.5,0.746334819,67.1,0,-0.86870258,-0.495334057,-1.0,-1.83772e-16,-0.79335334,-0.608761429,2022-09-01
7376.0,2022.0,9.0,1.0,16.0,29.4,0.0,-1.645538759,-3.97268199,202.7777778,1007.1,78.0,0.404505229,67.1,0,-0.868880165,-0.495022483,-1.0,-1.83772e-16,-0.866025404,-0.5,2022-09-01
7377.0,2022.0,9.0,1.0,16.5,29.3,0.0,-0.82276938,-3.236340995,143.0555556,1007.05,79.5,0.287131288,67.1,0,-0.869057639,-0.494710845,-1.0,-1.83772e-16,-0.923879533,-0.382683432,2022-09-01
7378.0,2022.0,9.0,1.0,17.0,29.2,0.0,-4.59e-16,-2.5,83.33333333,1007.0,81.0,0.169781032,67.94,0,-0.869235001,-0.494399144,-1.0,-1.83772e-16,-0.965925826,-0.258819045,2022-09-01
7379.0,2022.0,9.0,1.0,17.5,28.85,0.0,-0.535756806,-2.543431346,45.83333333,1007.5,83.0,0.095183537,67.31,0,-0.869412251,-0.494087379,-1.0,-1.83772e-16,-0.991444861,-0.130526192,2022-09-01
7380.0,2022.0,9.0,1.0,18.0,28.5,0.0,-1.071513611,-2.586862691,8.333333333,1008.0,85.0,0.007591613,67.1,0,-0.869589389,-0.49377555,-1.0,-1.83772e-16,-1.0,-1.83772e-16,2022-09-01
7381.0,2022.0,9.0,1.0,18.5,26.25,9.25,-1.454995621,-2.212670161,6.944444445,1008.45,91.0,0.006848807,67.1,0,-0.869766416,-0.493463658,-1.0,-1.83772e-16,-0.991444861,0.130526192,2022-09-01
7382.0,2022.0,9.0,1.0,19.0,24.0,18.5,-1.838477631,-1.838477631,5.555555556,1008.9,97.0,0.006070751,67.1,0,-0.86994333,-0.493151703,-1.0,-1.83772e-16,-0.965925826,0.258819045,2022-09-01
7383.0,2022.0,9.0,1.0,19.5,23.75,9.25,-0.919238816,-1.869238816,2.777777778,1009.4,97.5,0.001842051,67.1,0,-0.870120133,-0.492839684,-1.0,-1.83772e-16,-0.923879533,0.382683432,2022-09-01
7384.0,2022.0,9.0,1.0,20.0,23.5,0.0,-3.49e-16,-1.9,0.0,1009.9,98.0,0.0,65.5,0,-0.870296824,-0.492527602,-1.0,-1.83772e-16,-0.866025404,0.5,2022-09-01
7385.0,2022.0,9.0,1.0,20.5,23.55,0.0,-4.14e-16,-2.25,0.0,1009.95,98.0,0.0,66.04,0,-0.870473403,-0.492215456,-1.0,-1.83772e-16,-0.79335334,0.608761429,2022-09-01
7386.0,2022.0,9.0,1.0,21.0,23.6,0.0,-4.78e-16,-2.6,0.0,1010.0,98.0,0.0,65.0,0,-0.87064987,-0.491903247,-1.0,-1.83772e-16,-0.707106781,0.707106781,2022-09-01
7387.0,2022.0,9.0,1.0,21.5,23.35,0.0,-0.65,-1.3,0.0,1009.6,98.5,0.0,55.37,0,-0.870826225,-0.491590975,-1.0,-1.83772e-16,-0.608761429,0.79335334,2022-09-01
7388.0,2022.0,9.0,1.0,22.0,23.1,0.0,-1.3,1.59e-16,0.0,1009.2,99.0,0.0,50.51,0,-0.871002467,-0.49127864,-1.0,-1.83772e-16,-0.5,0.866025404,2022-09-01
7389.0,2022.0,9.0,1.0,22.5,23.0,0.0,-1.003553391,-0.35355339,0.0,1009.6,99.5,0.0,40.12,0,-0.871178598,-0.490966241,-1.0,-1.83772e-16,-0.382683432,0.923879533,2022-09-01
7390.0,2022.0,9.0,1.0,23.0,22.9,0.0,-0.707106781,-0.707106781,0.0,1010.0,100.0,0.0,32.26,0,-0.871354617,-0.490653779,-1.0,-1.83772e-16,-0.258819045,0.965925826,2022-09-01
7391.0,2022.0,9.0,1.0,23.5,23.15,0.0,-0.954594155,0.247487373,0.0,1010.0,100.0,0.0,33.8,0,-0.871530524,-0.490341254,-1.0,-1.83772e-16,-0.130526192,0.991444861,2022-09-01
7392.0,2022.0,9.0,2.0,0.0,23.4,0.0,-1.202081528,1.202081528,0.0,1010.0,100.0,0.0,21.0,0,-0.871706319,-0.490028666,-1.0,-1.83772e-16,-2.4503e-16,1.0,2022-09-02
7393.0,2022.0,9.0,2.0,0.5,23.5,0.0,-0.247487373,0.954594155,0.0,1009.85,100.0,0.0,21.41,0,-0.871882001,-0.489716015,-1.0,-1.83772e-16,0.130526192,0.991444861,2022-09-02
7394.0,2022.0,9.0,2.0,1.0,23.6,0.0,0.707106781,0.707106781,0.0,1009.7,100.0,0.0,23.6,0,-0.872057572,-0.489403302,-1.0,-1.83772e-16,0.258819045,0.965925826,2022-09-02
7395.0,2022.0,9.0,2.0,1.5,23.6,0.0,1.04646304,0.066540816,0.0,1009.8,100.0,0.0,19.99,0,-0.87223303,-0.489090525,-1.0,-1.83772e-16,0.382683432,0.923879533,2022-09-02
7396.0,2022.0,9.0,2.0,2.0,23.6,0.0,1.385819299,-0.574025149,0.0,1009.9,100.0,0.0,19.99,0,-0.872408376,-0.488777685,-1.0,-1.83772e-16,0.5,0.866025404,2022-09-02
7397.0,2022.0,9.0,2.0,2.5,23.45,0.0,1.062461463,-0.133939202,0.0,1009.9,100.0,0.0,20.16,0,-0.87258361,-0.488464782,-1.0,-1.83772e-16,0.608761429,0.79335334,2022-09-02
7398.0,2022.0,9.0,2.0,3.0,23.3,0.0,0.739103626,0.306146746,0.0,1009.9,100.0,0.0,20.48,0,-0.872758732,-0.488151817,-1.0,-1.83772e-16,0.707106781,0.707106781,2022-09-02
7399.0,2022.0,9.0,2.0,3.5,23.5,0.0,0.935237238,0.718758798,0.0,1010.05,100.0,0.0,20.45,0,-0.872933741,-0.487838789,-1.0,-1.83772e-16,0.79335334,0.608761429,2022-09-02
7400.0,2022.0,9.0,2.0,4.0,23.7,0.0,1.13137085,1.13137085,0.0,1010.2,100.0,0.0,22.0,0,-0.873108638,-0.487525698,-1.0,-1.83772e-16,0.866025404,0.5,2022-09-02
7401.0,2022.0,9.0,2.0,4.5,23.7,0.0,1.060660172,1.060660172,0.0,1010.5,99.5,0.0,21.17,0,-0.873283423,-0.487212544,-1.0,-1.83772e-16,0.923879533,0.382683432,2022-09-02
7402.0,2022.0,9.0,2.0,5.0,23.7,0.0,0.989949494,0.989949494,0.0,1010.8,99.0,0.0,23.37,0,-0.873458096,-0.486899328,-1.0,-1.83772e-16,0.965925826,0.258819045,2022-09-02
7403.0,2022.0,9.0,2.0,5.5,23.75,0.0,1.272792207,1.272792207,1.388888889,1011.2,98.5,0.000708589,20.53,0,-0.873632656,-0.486586049,-1.0,-1.83772e-16,0.991444861,0.130526192,2022-09-02
7404.0,2022.0,9.0,2.0,6.0,23.8,0.0,1.555634919,1.555634919,2.777777778,1011.6,98.0,0.002155696,20.48,0,-0.873807104,-0.486272707,-1.0,-1.83772e-16,1.0,6.12574e-17,2022-09-02
7405.0,2022.0,9.0,2.0,6.5,23.75,0.0,2.071248805,1.313574265,11.11111111,1011.9,97.0,0.021109143,20.84,0,-0.873981439,-0.485959303,-1.0,-1.83772e-16,0.991444861,-0.130526192,2022-09-02
7406.0,2022.0,9.0,2.0,7.0,23.7,0.0,2.586862691,1.071513611,19.44444444,1012.2,96.0,0.037162611,20.45,0,-0.874155662,-0.485645836,-1.0,-1.83772e-16,0.965925826,-0.258819045,2022-09-02
7407.0,2022.0,9.0,2.0,7.5,23.6,0.0,2.864026551,1.186318641,27.77777778,1012.7,95.5,0.052224906,20.48,0,-0.874329773,-0.485332307,-1.0,-1.83772e-16,0.923879533,-0.382683432,2022-09-02
7408.0,2022.0,9.0,2.0,8.0,23.5,0.0,3.141190411,1.30112367,36.11111111,1013.2,95.0,0.07267966,20.16,0,-0.874503771,-0.485018716,-1.0,-1.83772e-16,0.866025404,-0.5,2022-09-02
7409.0,2022.0,9.0,2.0,8.5,23.2,1.0,3.233578364,1.339392014,59.72222222,1013.6,96.0,0.124026019,20.16,0,-0.874677657,-0.484705062,-1.0,-1.83772e-16,0.79335334,-0.608761429,2022-09-02
7410.0,2022.0,9.0,2.0,9.0,22.9,2.0,3.325966317,1.377660357,83.33333333,1014.0,97.0,0.158292981,25.0,0,-0.87485143,-0.484391346,-1.0,-1.83772e-16,0.707106781,-0.707106781,2022-09-02
7411.0,2022.0,9.0,2.0,9.5,23.0,1.5,2.75899867,1.78484569,108.3333333,1013.95,97.0,0.220689352,30.0,0,-0.87502509,-0.484077567,-1.0,-1.83772e-16,0.608761429,-0.79335334,2022-09-02
7412.0,2022.0,9.0,2.0,10.0,23.1,1.0,2.192031022,2.192031022,133.3333333,1013.9,97.0,0.263317416,32.0,0,-0.875198639,-0.483763727,-1.0,-1.83772e-16,0.5,-0.866025404,2022-09-02
7413.0,2022.0,9.0,2.0,10.5,23.25,0.5,2.227386361,2.227386361,169.4444445,1013.85,95.5,0.344208994,31.0,0,-0.875372074,-0.483449824,-1.0,-1.83772e-16,0.382683432,-0.923879533,2022-09-02
7414.0,2022.0,9.0,2.0,11.0,23.4,0.0,2.2627417,2.2627417,205.5555556,1013.8,94.0,0.39055503,32.0,0,-0.875545397,-0.483135858,-1.0,-1.83772e-16,0.258819045,-0.965925826,2022-09-02
7415.0,2022.0,9.0,2.0,11.5,23.2,0.0,2.298097039,2.298097039,194.4444445,1013.9,93.5,0.359893965,33.0,0,-0.875718607,-0.482821831,-1.0,-1.83772e-16,0.130526192,-0.991444861,2022-09-02
7416.0,2022.0,9.0,2.0,12.0,23.0,0.0,2.333452378,2.333452378,183.3333333,1014.0,93.0,0.305699845,34.0,0,-0.875891705,-0.482507742,-1.0,-1.83772e-16,1.22515e-16,-1.0,2022-09-02
7417.0,2022.0,9.0,2.0,12.5,22.95,0.0,1.587677965,2.182993675,176.3888889,1013.8,92.5,0.359948021,27.0,0,-0.87606469,-0.48219359,-1.0,-1.83772e-16,-0.130526192,-0.991444861,2022-09-02
7418.0,2022.0,9.0,2.0,13.0,22.9,0.0,0.841903551,2.032534972,169.4444444,1013.6,92.0,0.323282997,30.0,0,-0.876237563,-0.481879377,-1.0,-1.83772e-16,-0.258819045,-0.965925826,2022-09-02
7419.0,2022.0,9.0,2.0,13.5,22.95,0.0,0.861037723,2.078728949,159.7222222,1013.45,92.0,0.320060394,41.0,0,-0.876410322,-0.481565101,-1.0,-1.83772e-16,-0.382683432,-0.923879533,2022-09-02
7420.0,2022.0,9.0,2.0,14.0,23.0,0.0,0.880171894,2.124922925,150.0,1013.3,92.0,0.304037555,43.0,0,-0.876582969,-0.481250764,-1.0,-1.83772e-16,-0.5,-0.866025404,2022-09-02
7421.0,2022.0,9.0,2.0,14.5,22.75,0.0,0.803635208,1.940147018,111.1111111,1013.45,92.5,0.212617241,45.0,0,-0.876755504,-0.480936365,-1.0,-1.83772e-16,-0.608761429,-0.79335334,2022-09-02
7422.0,2022.0,9.0,2.0,15.0,22.5,0.0,0.727098521,1.755371112,72.22222222,1013.6,93.0,0.146161724,46.0,0,-0.876927925,-0.480621904,-1.0,-1.83772e-16,-0.707106781,-0.707106781,2022-09-02
7423.0,2022.0,9.0,2.0,15.5,22.45,0.0,0.727098521,1.755371112,69.44444445,1013.8,93.0,0.147354202,45.0,0,-0.877100234,-0.480307381,-1.0,-1.83772e-16,-0.79335334,-0.608761429,2022-09-02
7424.0,2022.0,9.0,2.0,16.0,22.4,0.0,0.727098521,1.755371112,66.66666667,1014.0,93.0,0.132981255,50.0,0,-0.87727243,-0.479992796,-1.0,-1.83772e-16,-0.866025404,-0.5,2022-09-02
7425.0,2022.0,9.0,2.0,16.5,22.25,0.25,0.727098521,1.755371112,47.22222222,1014.2,94.0,0.095987306,51.0,0,-0.877444513,-0.479678149,-1.0,-1.83772e-16,-0.923879533,-0.382683432,2022-09-02
7426.0,2022.0,9.0,2.0,17.0,22.1,0.5,0.727098521,1.755371112,27.77777778,1014.4,95.0,0.060972676,54.0,0,-0.877616483,-0.479363441,-1.0,-1.83772e-16,-0.965925826,-0.258819045,2022-09-02
7427.0,2022.0,9.0,2.0,17.5,21.75,1.25,0.823168669,1.337304964,19.44444445,1014.45,96.0,0.039293726,51.0,0,-0.87778834,-0.479048672,-1.0,-1.83772e-16,-0.991444861,-0.130526192,2022-09-02
7428.0,2022.0,9.0,2.0,18.0,21.4,2.0,0.919238816,0.919238816,11.11111111,1014.5,97.0,0.021971982,51.0,0,-0.877960085,-0.47873384,-1.0,-1.83772e-16,-1.0,-1.83772e-16,2022-09-02
7429.0,2022.0,9.0,2.0,18.5,21.4,1.0,1.013947128,0.689229468,5.555555555,1014.5,97.0,0.008386638,50.85,0,-0.878131716,-0.478418947,-1.0,-1.83772e-16,-0.991444861,0.130526192,2022-09-02
7430.0,2022.0,9.0,2.0,19.0,21.4,0.0,1.108655439,0.459220119,0.0,1014.5,97.0,0.0,50.0,0,-0.878303235,-0.478103993,-1.0,-1.83772e-16,-0.965925826,0.258819045,2022-09-02
7431.0,2022.0,9.0,2.0,19.5,21.4,0.0,0.803071951,0.830131756,0.0,1014.75,97.5,0.0,48.0,0,-0.87847464,-0.477788977,-1.0,-1.83772e-16,-0.923879533,0.382683432,2022-09-02
7432.0,2022.0,9.0,2.0,20.0,21.4,0.0,0.497488462,1.201043392,0.0,1015.0,98.0,0.0,47.51,0,-0.878645933,-0.477473899,-1.0,-1.83772e-16,-0.866025404,0.5,2022-09-02
7433.0,2022.0,9.0,2.0,20.5,21.35,0.0,0.248744231,1.300521696,0.0,1015.2,98.5,0.0,38.0,0,-0.878817113,-0.47715876,-1.0,-1.83772e-16,-0.79335334,0.608761429,2022-09-02
7434.0,2022.0,9.0,2.0,21.0,21.3,0.0,8.58e-17,1.4,0.0,1015.4,99.0,0.0,33.0,0,-0.878988179,-0.47684356,-1.0,-1.83772e-16,-0.707106781,0.707106781,2022-09-02
7435.0,2022.0,9.0,2.0,21.5,21.3,0.0,9.19e-17,1.5,0.0,1015.35,99.0,0.0,28.67,0,-0.879159133,-0.476528298,-1.0,-1.83772e-16,-0.608761429,0.79335334,2022-09-02
7436.0,2022.0,9.0,2.0,22.0,21.3,0.0,9.8e-17,1.6,0.0,1015.3,99.0,0.0,23.93,0,-0.879329973,-0.476212976,-1.0,-1.83772e-16,-0.5,0.866025404,2022-09-02
7437.0,2022.0,9.0,2.0,22.5,21.3,0.0,-0.306146746,1.539103626,0.0,1015.15,99.0,0.0,24.21,0,-0.879500701,-0.475897591,-1.0,-1.83772e-16,-0.382683432,0.923879533,2022-09-02
7438.0,2022.0,9.0,2.0,23.0,21.3,0.0,-0.612293492,1.478207252,0.0,1015.0,99.0,0.0,23.35,0,-0.879671315,-0.475582146,-1.0,-1.83772e-16,-0.258819045,0.965925826,2022-09-02
7439.0,2022.0,9.0,2.0,23.5,21.35,0.0,-0.057402515,1.339625322,0.0,1014.8,99.0,0.0,21.51,0,-0.879841816,-0.47526664,-1.0,-1.83772e-16,-0.130526192,0.991444861,2022-09-02
7440.0,2022.0,9.0,3.0,0.0,21.4,0.0,0.497488462,1.201043392,0.0,1014.6,99.0,0.0,20.0,0,-0.880012204,-0.474951072,-1.0,-1.83772e-16,-2.4503e-16,1.0,2022-09-03
7441.0,2022.0,9.0,3.0,0.5,21.4,0.0,0.248744231,1.300521696,0.0,1014.45,99.0,0.0,31.0,0,-0.880182479,-0.474635443,-1.0,-1.83772e-16,0.130526192,0.991444861,2022-09-03
7442.0,2022.0,9.0,3.0,1.0,21.4,0.0,8.58e-17,1.4,0.0,1014.3,99.0,0.0,23.93,0,-0.88035264,-0.474319754,-1.0,-1.83772e-16,0.258819045,0.965925826,2022-09-03
7443.0,2022.0,9.0,3.0,1.5,21.35,0.0,-0.247487373,0.947487374,0.0,1014.15,99.5,0.0,22.0,0,-0.880522689,-0.474004003,-1.0,-1.83772e-16,0.382683432,0.923879533,2022-09-03
7444.0,2022.0,9.0,3.0,2.0,21.3,0.0,-0.494974747,0.494974747,0.0,1014.0,100.0,0.0,23.03,0,-0.880692624,-0.473688191,-1.0,-1.83772e-16,0.5,0.866025404,2022-09-03
7445.0,2022.0,9.0,3.0,2.5,21.4,0.0,-0.247487373,0.897487374,0.0,1014.05,100.0,0.0,20.81,0,-0.880862446,-0.473372319,-1.0,-1.83772e-16,0.608761429,0.79335334,2022-09-03
7446.0,2022.0,9.0,3.0,3.0,21.5,0.0,7.96e-17,1.3,0.0,1014.1,100.0,0.0,20.8,0,-0.881032154,-0.473056385,-1.0,-1.83772e-16,0.707106781,0.707106781,2022-09-03
7447.0,2022.0,9.0,3.0,3.5,21.55,0.0,0.508133743,0.860475888,0.0,1014.1,99.0,0.0,20.8,0,-0.881201749,-0.472740391,-1.0,-1.83772e-16,0.79335334,0.608761429,2022-09-03
7448.0,2022.0,9.0,3.0,4.0,21.6,0.0,1.016267486,0.420951776,0.0,1014.1,98.0,0.0,20.43,0,-0.881371231,-0.472424336,-1.0,-1.83772e-16,0.866025404,0.5,2022-09-03
7449.0,2022.0,9.0,3.0,4.5,21.45,0.0,0.94821969,1.272937351,0.0,1014.2,96.0,0.0,23.03,0,-0.8815406,-0.47210822,-1.0,-1.83772e-16,0.923879533,0.382683432,2022-09-03
7450.0,2022.0,9.0,3.0,5.0,21.3,0.0,0.880171894,2.124922925,0.0,1014.3,94.0,0.0,23.66,0,-0.881709855,-0.471792043,-1.0,-1.83772e-16,0.965925826,0.258819045,2022-09-03
7451.0,2022.0,9.0,3.0,5.5,21.2,0.0,0.861037723,2.078728949,2.777777778,1014.45,93.5,0.003202336,23.37,0,-0.881878997,-0.471475806,-1.0,-1.83772e-16,0.991444861,0.130526192,2022-09-03
7452.0,2022.0,9.0,3.0,6.0,21.1,0.0,0.841903551,2.032534972,5.555555556,1014.6,93.0,0.008629482,20.81,0,-0.882048025,-0.471159508,-1.0,-1.83772e-16,1.0,6.12574e-17,2022-09-03
7453.0,2022.0,9.0,3.0,6.5,21.5,0.0,1.02199254,1.61730825,29.16666667,1014.8,91.5,0.05711218,20.01,0,-0.88221694,-0.470843149,-1.0,-1.83772e-16,0.991444861,-0.130526192,2022-09-03
7454.0,2022.0,9.0,3.0,7.0,21.9,0.0,1.202081528,1.202081528,52.77777778,1015.0,90.0,0.111328619,20.01,0,-0.882385741,-0.47052673,-1.0,-1.83772e-16,0.965925826,-0.258819045,2022-09-03
7455.0,2022.0,9.0,3.0,7.5,22.25,0.0,1.166726189,1.166726189,116.6666667,1015.0,87.5,0.24476792,20.0,0,-0.882554429,-0.47021025,-1.0,-1.83772e-16,0.923879533,-0.382683432,2022-09-03
7456.0,2022.0,9.0,3.0,8.0,22.6,0.0,1.13137085,1.13137085,180.5555556,1015.0,85.0,0.40583257,23.03,0,-0.882723004,-0.46989371,-1.0,-1.83772e-16,0.866025404,-0.5,2022-09-03
7457.0,2022.0,9.0,3.0,8.5,23.1,0.0,0.948368858,1.489564957,187.5,1015.1,82.5,0.380837711,20.53,0,-0.882891464,-0.46957711,-1.0,-1.83772e-16,0.79335334,-0.608761429,2022-09-03
7458.0,2022.0,9.0,3.0,9.0,23.6,0.0,0.765366865,1.847759065,194.4444444,1015.2,80.0,0.395889662,15.28,0,-0.883059812,-0.469260449,-1.0,-1.83772e-16,0.707106781,-0.707106781,2022-09-03
7459.0,2022.0,9.0,3.0,9.5,23.95,0.0,1.160500892,1.701696992,333.3333333,1015.0,80.0,0.663778091,16.0,0,-0.883228046,-0.468943727,-1.0,-1.83772e-16,0.608761429,-0.79335334,2022-09-03
7460.0,2022.0,9.0,3.0,10.0,24.3,0.0,1.555634919,1.555634919,472.2222222,1014.8,80.0,1.024698833,17.0,0,-0.883396166,-0.468626946,-1.0,-1.83772e-16,0.5,-0.866025404,2022-09-03
7461.0,2022.0,9.0,3.0,10.5,24.7,0.0,2.117442782,1.332708437,411.1111111,1014.65,79.0,0.818884726,18.0,0,-0.883564172,-0.468310104,-1.0,-1.83772e-16,0.382683432,-0.923879533,2022-09-03
7462.0,2022.0,9.0,3.0,11.0,25.1,0.0,2.679250644,1.109781954,350.0,1014.5,78.0,0.674485591,17.0,0,-0.883732065,-0.467993202,-1.0,-1.83772e-16,0.258819045,-0.965925826,2022-09-03
7463.0,2022.0,9.0,3.0,11.5,25.3,0.0,2.082087442,1.297353097,320.8333334,1014.4,78.5,0.636734869,18.0,0,-0.883899844,-0.46767624,-1.0,-1.83772e-16,0.130526192,-0.991444861,2022-09-03
