PVout_norm,price_norm,imb_norm,SOC_before,CumRev_DP_norm,sin_t,cos_t,action_kW,CumRev_Optimal,CumRev_Baseline
0.0,0.0754999965429306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.08529999852180481,0.0,0.0,0.0,0.13052618503570557,0.9914448857307434,0.0,0.0,0.0
0.0,0.08865000307559967,0.0,0.0,0.0,0.258819043636322,0.9659258127212524,0.0,0.0,0.0
0.0,0.0868000015616417,0.0,0.0,0.0,0.3826834261417389,0.9238795042037964,0.0,0.0,0.0
0.0,0.08344999700784683,0.0,0.0,0.0,0.5,0.8660253882408142,0.0,0.0,0.0
0.0,0.08295000344514847,0.0,0.0,0.0,0.6087614297866821,0.7933533191680908,0.0,0.0,0.0
0.0,0.08429999649524689,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0
0.0,0.08545000106096268,0.0,0.0,0.0,0.7933533191680908,0.6087614297866821,0.0,0.0,0.0
0.0,0.08545000106096268,0.0,0.0,0.0,0.8660253882408142,0.5,0.0,0.0,0.0
0.0,0.08560000360012054,0.0,0.0,0.0,0.9238795042037964,0.3826834261417389,0.0,0.0,0.0
0.0,0.08820000290870667,0.0,0.0,0.0,0.9659258127212524,0.258819043636322,0.0,0.0,0.0
0.0009495994891040027,0.08609999716281891,0.0,0.0,0.0,0.9914448857307434,0.13052618503570557,-0.0020000000949949026,0.0,0.03270420678
0.0022360084112733603,0.08609999716281891,0.0,0.0005000000237487257,0.0003453558892942965,1.0,6.123234262925839e-17,0.0020000000949949026,0.10332,0.10971233952000001
0.03697613626718521,0.06255000084638596,0.0,0.0,0.0034397204872220755,0.9914448857307434,-0.13052618503570557,0.0,1.0290599999999999,1.03485526224
0.07744815945625305,0.054999999701976776,0.0,0.0,0.00913882814347744,0.9659258127212524,-0.258819043636322,0.0,2.73406,2.73871469424
0.13614840805530548,0.05000000074505806,0.0,0.0,0.009272531606256962,0.9238795042037964,-0.3826834261417389,-0.2680000066757202,2.77406,5.46168300424
0.21147620677947998,0.05000000074505806,0.0,0.06700000166893005,0.009406235069036484,0.8660253882408142,-0.5,-0.4189999997615814,2.81406,9.69120712424
0.26223304867744446,0.040049999952316284,0.0,0.1717499941587448,0.009406235069036484,0.7933533191680908,-0.6087614297866821,-0.5239999890327454,2.81406,13.89218036096
0.3698917031288147,0.05000000074505806,0.0,0.30274999141693115,0.009539938531816006,0.7071067690849304,-0.7071067690849304,-0.7360000014305115,2.85406,21.290014200959998
0.33746400475502014,0.05000000074505806,0.0,0.4867500066757202,0.09718251973390579,0.6087614297866821,-0.7933533191680908,1.9470000267028809,29.07406,28.03929409096
0.4023524820804596,0.03709999844431877,0.0,0.0,0.09720732271671295,0.5,-0.8660253882408142,-0.8040000200271606,29.08148,34.01020473834
