PVout_norm,price_norm,imb_norm,SOC_before,CumRev_DP_norm,sin_t,cos_t,action_kW,CumRev_Optimal,CumRev_Baseline
0.0,0.10064999759197235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.14000000059604645,0.0,0.0,0.0,0.13052618503570557,0.9914448857307434,0.0,0.0,0.0
0.0,0.14000000059604645,0.0,0.0,0.0,0.258819043636322,0.9659258127212524,0.0,0.0,0.0
0.0,0.12105000019073486,0.0,0.0,0.0,0.3826834261417389,0.9238795042037964,0.0,0.0,0.0
0.0,0.12105000019073486,0.0,0.0,0.0,0.5,0.8660253882408142,0.0,0.0,0.0
0.0,0.14000000059604645,0.0,0.0,0.0,0.6087614297866821,0.7933533191680908,0.0,0.0,0.0
0.0,0.14000000059604645,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0
0.0,0.14000000059604645,0.0,0.0,0.0,0.7933533191680908,0.6087614297866821,0.0,0.0,0.0
0.0,0.14000000059604645,0.0,0.0,0.0,0.8660253882408142,0.5,0.0,0.0,0.0
0.0,0.14994999766349792,0.0,0.0,0.0,0.9238795042037964,0.3826834261417389,0.0,0.0,0.0
0.0,0.14994999766349792,0.0,0.0,0.0,0.9659258127212524,0.258819043636322,0.0,0.0,0.0
0.002920879516750574,0.15000000596046448,0.0,0.0,0.0,0.9914448857307434,0.13052618503570557,-0.006000000052154064,0.0,0.17525277
0.008935373276472092,0.14000000059604645,0.0,0.001500000013038516,0.0,1.0,6.123234262925839e-17,-0.017999999225139618,0.0,0.6756336860000001
0.028508048504590988,0.14000000059604645,0.0,0.006000000052154064,0.0,0.9914448857307434,-0.13052618503570557,-0.05700000002980232,0.0,2.2720843740000003
0.04968341812491417,0.12999999523162842,0.0,0.020250000059604645,0.0,0.9659258127212524,-0.258819043636322,-0.0989999994635582,0.0,4.855622058
0.08339454233646393,0.11500000208616257,0.0,0.04500000178813934,0.0,0.9238795042037964,-0.3826834261417389,-0.16699999570846558,0.0,8.69177099
0.12415312230587006,0.11460000276565552,0.0,0.08675000071525574,0.0,0.8660253882408142,-0.5,-0.24799999594688416,0.0,14.382950217080001
0.1755281686782837,0.06430000066757202,0.0,0.14875000715255737,0.0,0.7933533191680908,-0.6087614297866821,-0.35100001096725464,0.0,18.897534865220003
0.2482355535030365,0.10050000250339508,0.0,0.23649999499320984,0.0,0.7071067690849304,-0.7071067690849304,-0.4959999918937683,0.0,28.876604216420002
0.2443382889032364,0.14994999766349792,0.0,0.3605000078678131,0.0,0.6087614297866821,-0.7933533191680908,-0.48899999260902405,0.0,43.532015210500006
0.17271380126476288,0.1680999994277954,0.0,0.4827499985694885,0.0,0.5,-0.8660253882408142,-0.3449999988079071,0.0,55.14529152594
0.3055300712585449,0.11964999884366989,0.0,0.5690000057220459,0.0,0.3826834261417389,-0.9238795042037964,-0.6110000014305115,0.0,69.76796041291
0.4059228003025055,0.1680999994277954,0.0,0.721750020980835,0.0,0.258819043636322,-0.9659258127212524,-0.8119999766349792,0.0,97.06220864440999
0.5642477869987488,0.17055000364780426,0.0,0.9247499704360962,0.052974212914705276,0.13052618503570557,-0.9914448857307434,-0.3009999990463257,28.20897,135.55519141148
0.702284038066864,0.17605000734329224,0.0,1.0,0.26072824001312256,1.2246468525851679e-16,-1.0,1.7369999885559082,138.83879,185.01003470542
0.5114410519599915,0.13529999554157257,0.0,0.565750002861023,0.26072824001312256,-0.13052618503570557,-0.9914448857307434,-1.0230000019073486,138.83879,212.68922295136
0.3567673861980438,0.12999999523162842,0.0,0.8215000033378601,0.26072824001312256,-0.258819043636322,-0.9659258127212524,-0.7139999866485596,138.83879,231.24112673736
0.32582491636276245,0.1928499937057495,0.0,1.0,0.30795353651046753,-0.3826834261417389,-0.9238795042037964,0.0,163.98642999999998,256.37526168328
0.2746124565601349,0.2029999941587448,0.0,1.0,0.34981125593185425,-0.5,-0.8660253882408142,0.0,186.27582999999998,278.67379363827996
0.29843541979789734,0.21660000085830688,0.0,1.0,0.4440976679325104,-0.6087614297866821,-0.7933533191680908,0.5619999766349792,236.48370999999997,304.53023916352
0.2807711064815521,0.21494999527931213,0.0,0.859499990940094,0.4440976679325104,-0.7071067690849304,-0.7071067690849304,-0.5619999766349792,236.48370999999997,328.6709384275
0.21778318285942078,0.2199999988079071,0.0,1.0,0.48012369871139526,-0.7933533191680908,-0.6087614297866821,0.0,255.66770999999997,347.83585809150003
0.149973064661026,0.22499999403953552,0.0,1.0,0.505475640296936,-0.8660253882408142,-0.5,0.0,269.16770999999994,361.3334341665
0.10702887922525406,0.29120001196861267,0.0,1.0,0.5288808345794678,-0.9238795042037964,-0.3826834261417389,0.0,281.63106999999997,373.80015799242
0.06529145687818527,0.29679998755455017,0.0,1.0,0.7664306163787842,-0.9659258127212524,-0.258819043636322,2.0,408.12723,381.55155935194
0.037041548639535904,0.29499998688697815,0.0,0.5,0.7746295928955078,-0.9914448857307434,-0.13052618503570557,0.0,412.49323,385.92246225194
0.011499099433422089,0.29545000195503235,0.0,0.5,0.9991145133972168,-1.0,-1.8369701465288538e-16,2.0,532.0323,387.28142583084997
0.0038219564594328403,0.2946999967098236,0.0,0.0,1.0,-0.9914448857307434,0.13052618503570557,0.0,532.50382,387.73195806306995
0.0,0.24924999475479126,0.0,0.0,1.0,-0.9659258127212524,0.258819043636322,0.0,532.50382,387.73195806306995
0.0,0.22875000536441803,0.0,0.0,1.0,-0.9238795042037964,0.3826834261417389,0.0,532.50382,387.73195806306995
0.0,0.22235000133514404,0.0,0.0,1.0,-0.8660253882408142,0.5,0.0,532.50382,387.73195806306995
0.0,0.2062000036239624,0.0,0.0,1.0,-0.7933533191680908,0.6087614297866821,0.0,532.50382,387.73195806306995
0.0,0.1992499977350235,0.0,0.0,1.0,-0.7071067690849304,0.7071067690849304,0.0,532.50382,387.73195806306995
0.0,0.1928499937057495,0.0,0.0,1.0,-0.6087614297866821,0.7933533191680908,0.0,532.50382,387.73195806306995
0.0,0.14994999766349792,0.0,0.0,1.0,-0.5,0.8660253882408142,0.0,532.50382,387.73195806306995
0.0,0.16500000655651093,0.0,0.0,1.0,-0.3826834261417389,0.9238795042037964,0.0,532.50382,387.73195806306995
0.0,0.12300000339746475,0.0,0.0,1.0,-0.258819043636322,0.9659258127212524,0.0,532.50382,387.73195806306995
0.0,0.12205000221729279,0.0,0.0,1.0,-0.13052618503570557,0.9914448857307434,0.0,532.50382,387.73195806306995
