PVout_norm,price_norm,imb_norm,SOC_before,CumRev_DP_norm,sin_t,cos_t,action_kW,CumRev_Optimal,CumRev_Baseline
0.0,0.11500000208616257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.13050000369548798,0.0,0.0,0.0,0.13052618503570557,0.9914448857307434,0.0,0.0,0.0
0.0,0.12999999523162842,0.0,0.0,0.0,0.258819043636322,0.9659258127212524,0.0,0.0,0.0
0.0,0.11964999884366989,0.0,0.0,0.0,0.3826834261417389,0.9238795042037964,0.0,0.0,0.0
0.0,0.12105000019073486,0.0,0.0,0.0,0.5,0.8660253882408142,0.0,0.0,0.0
0.0,0.11964999884366989,0.0,0.0,0.0,0.6087614297866821,0.7933533191680908,0.0,0.0,0.0
0.0,0.11999999731779099,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0
0.0,0.11685000360012054,0.0,0.0,0.0,0.7933533191680908,0.6087614297866821,0.0,0.0,0.0
0.0,0.12939999997615814,0.0,0.0,0.0,0.8660253882408142,0.5,0.0,0.0,0.0
0.0,0.12939999997615814,0.0,0.0,0.0,0.9238795042037964,0.3826834261417389,0.0,0.0,0.0
0.0,0.12939999997615814,0.0,0.0,0.0,0.9659258127212524,0.258819043636322,0.0,0.0,0.0
0.0023556614760309458,0.12939999997615814,0.0,0.0,0.0,0.9914448857307434,0.13052618503570557,-0.004999999888241291,0.0,0.12192903924
0.009897133335471153,0.11999999731779099,0.0,0.0012499999720603228,0.0,1.0,6.123234262925839e-17,-0.019999999552965164,0.0,0.59699144724
0.06359481811523438,0.11999999731779099,0.0,0.0062500000931322575,0.0,0.9914448857307434,-0.13052618503570557,-0.12700000405311584,0.0,3.64954273524
0.11539238691329956,0.11500000208616257,0.0,0.03799999877810478,0.0,0.9659258127212524,-0.258819043636322,-0.23100000619888306,0.0,8.957592422240001
0.14096717536449432,0.11675000190734863,0.0,0.09574999660253525,0.0,0.9238795042037964,-0.3826834261417389,-0.28200000524520874,0.0,15.540759331290001
0.18427178263664246,0.11964999884366989,0.0,0.16625000536441803,0.0,0.8660253882408142,-0.5,-0.36899998784065247,0.0,24.36000653065
0.1999763399362564,0.125,0.0,0.25850000977516174,0.0,0.7933533191680908,-0.6087614297866821,-0.4000000059604645,0.0,34.35882318065
0.19568222761154175,0.14720000326633453,0.0,0.35850000381469727,0.0,0.7071067690849304,-0.7071067690849304,-0.39100000262260437,0.0,45.880592500329996
0.3038106858730316,0.1680999994277954,0.0,0.45625001192092896,0.0,0.6087614297866821,-0.7933533191680908,-0.6079999804496765,0.0,66.30882282524999
0.5259531140327454,0.19339999556541443,0.0,0.6082500219345093,0.0,0.5,-0.8660253882408142,-1.0520000457763672,0.0,106.99655731016999
0.512965738773346,0.1941000074148178,0.0,0.8712499737739563,0.18721753358840942,0.3826834261417389,-0.9238795042037964,2.0,117.46932000000001,146.82321880011
0.5385884642601013,0.19384999573230743,0.0,0.3712500035762787,0.3455233871936798,0.258819043636322,-0.9659258127212524,1.4850000143051147,216.79806000000002,188.58536876391
