PVout_norm,price_norm,imb_norm,SOC_before,CumRev_DP_norm,sin_t,cos_t,action_kW,CumRev_Optimal,CumRev_Baseline
0.0,0.09939999878406525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.10665000230073929,0.0,0.0,0.0,0.13052618503570557,0.9914448857307434,0.0,0.0,0.0
0.0,0.09749999642372131,0.0,0.0,0.0,0.258819043636322,0.9659258127212524,0.0,0.0,0.0
0.0,0.09504999965429306,0.0,0.0,0.0,0.3826834261417389,0.9238795042037964,0.0,0.0,0.0
0.0,0.08869999647140503,0.0,0.0,0.0,0.5,0.8660253882408142,0.0,0.0,0.0
0.0,0.0880500003695488,0.0,0.0,0.0,0.6087614297866821,0.7933533191680908,0.0,0.0,0.0
0.0,0.08789999783039093,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0
0.0,0.08619999885559082,0.0,0.0,0.0,0.7933533191680908,0.6087614297866821,0.0,0.0,0.0
0.0,0.08500000089406967,0.0,0.0,0.0,0.8660253882408142,0.5,0.0,0.0,0.0
0.0,0.08595000207424164,0.0,0.0,0.0,0.9238795042037964,0.3826834261417389,0.0,0.0,0.0
0.0,0.08834999799728394,0.0,0.0,0.0,0.9659258127212524,0.258819043636322,0.0,0.0,0.0
0.0,0.09880000352859497,0.0,0.0,0.0,0.9914448857307434,0.13052618503570557,0.0,0.0,0.0
0.0,0.10980000346899033,0.0,0.0,0.0,1.0,6.123234262925839e-17,0.0,0.0,0.0
0.001403257017955184,0.11779999732971191,0.0,0.0,0.0,0.9914448857307434,-0.13052618503570557,-0.003000000026077032,0.0,0.06612146984
0.0027553103864192963,0.12304999679327011,0.0,0.000750000006519258,0.0,0.9659258127212524,-0.258819043636322,-0.006000000052154064,0.0,0.20173785265
0.04820685833692551,0.1416500061750412,0.0,0.0022499999031424522,0.0,0.9238795042037964,-0.3826834261417389,-0.09600000083446503,0.0,2.93313834194
0.09051048755645752,0.15575000643730164,0.0,0.026249999180436134,0.022960392758250237,0.8660253882408142,-0.5,0.10499999672174454,8.908900000000001,8.571941526289999
0.1777428388595581,0.12710000574588776,0.0,0.0,0.022960392758250237,0.7933533191680908,-0.6087614297866821,-0.35499998927116394,8.908900000000001,17.608387257689998
0.2784918248653412,0.13124999403953552,0.0,0.08874999731779099,0.08465957641601562,0.7071067690849304,-0.7071067690849304,0.35499998927116394,32.8489,32.22920807019
0.3547723889350891,0.12264999747276306,0.0,0.0,0.12954559922218323,0.6087614297866821,-0.7933533191680908,0.0,50.2652,49.634342185899996
0.42236778140068054,0.11339999735355377,0.0,0.0,0.12954559922218323,0.5,-0.8660253882408142,-0.8450000286102295,50.2652,68.79294457329999
0.4636371433734894,0.11394999921321869,0.0,0.21125000715255737,0.2336246371269226,0.3826834261417389,-0.9238795042037964,0.8450000286102295,90.64908,89.92552504986
0.5378963947296143,0.11190000176429749,0.0,0.0,0.2336246371269226,0.258819043636322,-0.9659258127212524,-1.0759999752044678,90.64908,114.00176710817999
0.5423057675361633,0.11190000176429749,0.0,0.26899999380111694,0.35826826095581055,0.13052618503570557,-0.9914448857307434,1.0759999752044678,139.01226,138.27537241104
0.6509147882461548,0.11169999837875366,0.0,0.0,0.4332316815853119,1.2246468525851679e-16,-1.0,0.0,168.09894,167.3582452059
0.5778273940086365,0.08940000087022781,0.0,0.0,0.4332316815853119,-0.13052618503570557,-0.9914448857307434,-1.156000018119812,168.09894,188.02135306566
0.5931413173675537,0.08780000358819962,0.0,0.289000004529953,0.4332316815853119,-0.258819043636322,-0.9659258127212524,-1.1859999895095825,168.09894,208.85247601334
0.5391356348991394,0.09350000321865082,0.0,0.5855000019073486,0.4332316815853119,-0.3826834261417389,-0.9238795042037964,-1.0779999494552612,168.09894,229.01614827614
0.4706614017486572,0.10244999825954437,0.0,0.8550000190734863,0.4522952735424042,-0.5,-0.8660253882408142,-0.5799999833106995,175.49583,248.30385250961
0.463853657245636,0.10249999910593033,0.0,1.0,0.5013247132301331,-0.6087614297866821,-0.7933533191680908,0.0,194.51983,267.32185277461
0.38624680042266846,0.1120000034570694,0.0,1.0,0.5783368349075317,-0.7071067690849304,-0.7071067690849304,0.5619999766349792,224.40143,284.62570878741
