Unnamed: 0,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos,date,CumRev_Optimal,CumRev_Baseline
13217.0,2023.0,1.0,1.0,8.5,1.2,0.0,-2.4,2.94e-16,155.5555556,1017.95,83.0,0.324657421,21.35,0,0.00609666,0.999981415,0.5,0.866025404,0.79335334,-0.608761429,2023-01-01,12.29815,12.27886491415
13218.0,2023.0,1.0,1.0,9.0,3.0,0.0,-2.4,2.94e-16,236.1111111,1018.0,74.0,0.485293574,17.51,0,0.006455283,0.999979164,0.5,0.866025404,0.707106781,-0.707106781,2023-01-01,20.7905,20.776355394890004
13219.0,2023.0,1.0,1.0,9.5,4.6,0.0,-2.25,2.76e-16,308.3333334,1017.7,67.0,0.594981539,16.96,0,0.006813904,0.999976785,0.5,0.866025404,0.608761429,-0.79335334,2023-01-01,30.881700000000002,30.867242296330005
13220.0,2023.0,1.0,1.0,10.0,6.2,0.0,-2.1,2.57e-16,380.5555556,1017.4,60.0,0.789486669,8.01,0,0.007172524,0.999974277,0.5,0.866025404,0.5,-0.866025404,2023-01-01,37.20159,37.19103051502
13221.0,2023.0,1.0,1.0,10.5,7.35,0.0,-1.696715673,0.267878403,431.9444445,1016.75,54.5,0.806652336,5.0,0,0.007531144,0.999971641,0.5,0.866025404,0.382683432,-0.923879533,2023-01-01,41.23659000000001,41.224292195020006
13222.0,2023.0,1.0,1.0,11.0,8.5,0.0,-1.293431346,0.535756805,483.3333333,1016.1,49.0,0.89275895,0.02,0,0.007889763,0.999968875,0.5,0.866025404,0.258819045,-0.965925826,2023-01-01,41.236610000000006,41.24214737402001
13223.0,2023.0,1.0,1.0,11.5,9.7,0.0,-2.246715673,0.267878403,504.1666667,1015.55,43.0,0.979132998,0.02,0,0.00824838,0.999965982,0.5,0.866025404,0.130526192,-0.991444861,2023-01-01,41.236630000000005,41.26173003398001
13224.0,2023.0,1.0,1.0,12.0,10.9,0.0,-3.2,3.92e-16,525.0,1015.0,37.0,1.065185016,0.02,0,0.008606997,0.999962959,0.5,0.866025404,1.22515e-16,-1.0,2023-01-01,41.236650000000004,41.283033734300005
13225.0,2023.0,1.0,1.0,12.5,11.45,0.0,-2.893431346,-0.535756805,518.0555556,1014.35,32.0,1.059030609,0.02,0,0.008965612,0.999959808,0.5,0.866025404,-0.130526192,-0.991444861,2023-01-01,41.236670000000004,41.30421434648
13226.0,2023.0,1.0,1.0,13.0,12.0,0.0,-2.586862691,-1.071513611,511.1111111,1013.7,27.0,1.012577514,0.02,0,0.009324227,0.999956528,0.5,0.866025404,-0.258819045,-0.965925826,2023-01-01,41.25679,41.32446589676
13227.0,2023.0,1.0,1.0,13.5,12.25,0.0,-2.771638598,-1.148050298,473.6111111,1013.4,27.5,0.885848645,0.02,0,0.00968284,0.99995312,0.5,0.866025404,-0.382683432,-0.923879533,2023-01-01,41.27449,41.34218286966
13228.0,2023.0,1.0,1.0,14.0,12.5,0.0,-2.956414504,-1.224586984,436.1111111,1013.1,28.0,0.925511336,0.03,0,0.010041452,0.999949583,0.5,0.866025404,-0.5,-0.866025404,2023-01-01,41.32414,41.36994820974
13229.0,2023.0,1.0,1.0,14.5,12.45,0.0,-2.574222763,-1.708309003,372.2222222,1013.1,27.0,0.728967622,0.02,0,0.010400062,0.999945918,0.5,0.866025404,-0.608761429,-0.79335334,2023-01-01,41.32414,41.384527562180004
13230.0,2023.0,1.0,1.0,15.0,12.4,0.0,-2.192031022,-2.192031022,308.3333333,1013.1,26.0,0.56960018,2.0,0,0.010758671,0.999942124,0.5,0.866025404,-0.707106781,-0.707106781,2023-01-01,42.46414,42.52372792218
13231.0,2023.0,1.0,1.0,15.5,11.9,0.0,-1.727443175,-2.62041674,227.7777777,1013.05,26.5,0.475632794,10.0,0,0.011117279,0.999938201,0.5,0.866025404,-0.79335334,-0.608761429,2023-01-01,47.22414,47.28005586218
13232.0,2023.0,1.0,1.0,16.0,11.4,0.0,-1.262855327,-3.048802457,147.2222222,1013.0,27.0,0.294871434,12.83,0,0.011475886,0.99993415,0.5,0.866025404,-0.866025404,-0.5,2023-01-01,51.00899,51.0632563604
13233.0,2023.0,1.0,1.0,16.5,10.3,0.0,-1.167184469,-2.817832574,83.33333332,1012.9,32.0,0.16866826,17.25,0,0.011834491,0.99992997,0.5,0.866025404,-0.923879533,-0.382683432,2023-01-01,53.92424,53.972783845399995
13234.0,2023.0,1.0,1.0,17.0,9.2,0.0,-1.071513611,-2.586862691,19.44444444,1012.8,37.0,0.039145469,21.35,0,0.012193094,0.999925661,0.5,0.866025404,-0.965925826,-0.258819045,2023-01-01,54.75689,54.80853960854999
13235.0,2023.0,1.0,1.0,17.5,8.15,0.0,-0.535756806,-2.693431345,9.72222222,1012.95,43.0,0.020489375,23.0,0,0.012551696,0.999921224,0.5,0.866025404,-0.991444861,-0.130526192,2023-01-01,55.21689,55.27979523354999
13236.0,2023.0,1.0,1.0,18.0,7.1,0.0,-5.15e-16,-2.8,0.0,1013.1,49.0,0.0,23.08,0,0.012910296,0.999916659,0.5,0.866025404,-1.0,-1.83772e-16,2023-01-01,101.37689,55.27979523354999
13237.0,2023.0,1.0,1.0,18.5,5.5,0.0,-0.210475888,-1.908133743,0.0,1013.25,57.5,0.0,23.03,0,0.013268895,0.999911964,0.5,0.866025404,-0.991444861,0.130526192,2023-01-01,101.37689,55.27979523354999
13238.0,2023.0,1.0,1.0,19.0,3.9,0.0,-0.420951776,-1.016267486,0.0,1013.4,66.0,0.0,23.06,0,0.013627492,0.999907141,0.5,0.866025404,-0.965925826,0.258819045,2023-01-01,101.37689,55.27979523354999
13239.0,2023.0,1.0,1.0,19.5,3.2,0.0,-0.457963262,-0.755621117,0.0,1013.45,70.5,0.0,23.09,0,0.013986087,0.99990219,0.5,0.866025404,-0.923879533,0.382683432,2023-01-01,147.55689,55.27979523354999
13240.0,2023.0,1.0,1.0,20.0,2.5,0.0,-0.494974747,-0.494974747,0.0,1013.5,75.0,0.0,22.47,0,0.01434468,0.99989711,0.5,0.866025404,-0.866025404,0.5,2023-01-01,147.55689,55.27979523354999
13241.0,2023.0,1.0,1.0,20.5,2.0,0.0,-0.940397023,0.039525201,0.0,1013.6,77.5,0.0,22.48,0,0.014703271,0.999891901,0.5,0.866025404,-0.79335334,0.608761429,2023-01-01,147.55689,55.27979523354999
13242.0,2023.0,1.0,1.0,21.0,1.5,0.0,-1.385819299,0.574025149,0.0,1013.7,80.0,0.0,22.31,0,0.015061861,0.999886564,0.5,0.866025404,-0.707106781,0.707106781,2023-01-01,147.55689,55.27979523354999
13243.0,2023.0,1.0,1.0,21.5,2.1,0.0,-1.190398112,1.488055967,0.0,1013.55,80.5,0.0,23.0,0,0.015420449,0.999881098,0.5,0.866025404,-0.608761429,0.79335334,2023-01-01,147.55689,55.27979523354999
13244.0,2023.0,1.0,1.0,22.0,2.7,0.0,-0.994976924,2.402086785,0.0,1013.4,81.0,0.0,22.86,0,0.015779034,0.999875503,0.5,0.866025404,-0.5,0.866025404,2023-01-01,147.55689,55.27979523354999
13245.0,2023.0,1.0,1.0,22.5,2.1,0.0,-0.108579733,1.589952122,0.0,1013.2,80.5,0.0,22.77,0,0.016137618,0.99986978,0.5,0.866025404,-0.382683432,0.923879533,2023-01-01,147.55689,55.27979523354999
13246.0,2023.0,1.0,1.0,23.0,1.5,0.0,0.777817459,0.777817459,0.0,1013.0,80.0,0.0,21.86,0,0.016496199,0.999863928,0.5,0.866025404,-0.258819045,0.965925826,2023-01-01,147.55689,55.27979523354999
13247.0,2023.0,1.0,1.0,23.5,0.65,0.0,0.599384617,0.897042473,0.0,1012.85,84.0,0.0,21.86,0,0.016854779,0.999857948,0.5,0.866025404,-0.130526192,0.991444861,2023-01-01,147.55689,55.27979523354999
13248.0,2023.0,1.0,2.0,0.0,-0.2,0.0,0.420951776,1.016267486,0.0,1012.7,88.0,0.0,21.35,0,0.017213356,0.999851839,0.5,0.866025404,-2.4503e-16,1.0,2023-01-02,0.0,0.0
13249.0,2023.0,1.0,2.0,0.5,-0.45,0.0,-0.436239785,0.240255341,0.0,1013.05,89.0,0.0,20.56,0,0.017571931,0.999845602,0.5,0.866025404,0.130526192,0.991444861,2023-01-02,0.0,0.0
13250.0,2023.0,1.0,2.0,1.0,-0.7,0.0,-1.293431346,-0.535756805,0.0,1013.4,90.0,0.0,20.0,0,0.017930504,0.999839236,0.5,0.866025404,0.258819045,0.965925826,2023-01-02,0.0,0.0
13251.0,2023.0,1.0,2.0,1.5,-1.05,0.0,-1.14169042,0.227096344,0.0,1013.5,91.0,0.0,18.0,0,0.018289074,0.999832741,0.5,0.866025404,0.382683432,0.923879533,2023-01-02,0.0,0.0
13252.0,2023.0,1.0,2.0,2.0,-1.4,0.0,-0.989949494,0.989949494,0.0,1013.6,92.0,0.0,21.29,0,0.018647643,0.999826118,0.5,0.866025404,0.5,0.866025404,2023-01-02,0.0,0.0
13253.0,2023.0,1.0,2.0,2.5,-1.5,0.0,-0.380169717,0.217810887,0.0,1013.8,92.5,0.0,20.01,0,0.019006208,0.999819366,0.5,0.866025404,0.608761429,0.79335334,2023-01-02,0.0,0.0
13254.0,2023.0,1.0,2.0,3.0,-1.6,0.0,0.229610059,-0.55432772,0.0,1014.0,93.0,0.0,21.29,0,0.019364772,0.999812485,0.5,0.866025404,0.707106781,0.707106781,2023-01-02,0.0,0.0
13255.0,2023.0,1.0,2.0,3.5,-1.85,0.0,0.114805029,-0.97716386,0.0,1014.2,93.5,0.0,21.3,0,0.019723332,0.999805476,0.5,0.866025404,0.79335334,0.608761429,2023-01-02,0.0,0.0
13256.0,2023.0,1.0,2.0,4.0,-2.1,0.0,-2.57e-16,-1.4,0.0,1014.4,94.0,0.0,20.01,0,0.020081891,0.999798338,0.5,0.866025404,0.866025404,0.5,2023-01-02,0.0,0.0
13257.0,2023.0,1.0,2.0,4.5,-2.25,0.0,-1.84e-16,-1.0,0.0,1014.55,94.5,0.0,21.29,0,0.020440446,0.999791072,0.5,0.866025404,0.923879533,0.382683432,2023-01-02,0.0,0.0
13258.0,2023.0,1.0,2.0,5.0,-2.4,0.0,-1.1e-16,-0.6,0.0,1014.7,95.0,0.0,19.97,0,0.020798999,0.999783677,0.5,0.866025404,0.965925826,0.258819045,2023-01-02,0.0,0.0
13259.0,2023.0,1.0,2.0,5.5,-2.6,0.0,-0.27716386,-0.41480503,0.0,1015.25,95.5,0.0,19.97,0,0.02115755,0.999776154,0.5,0.866025404,0.991444861,0.130526192,2023-01-02,0.0,0.0
13260.0,2023.0,1.0,2.0,6.0,-2.8,0.0,-0.55432772,-0.229610059,0.0,1015.8,96.0,0.0,18.0,0,0.021516097,0.999768502,0.5,0.866025404,1.0,6.12574e-17,2023-01-02,0.0,0.0
13261.0,2023.0,1.0,2.0,6.5,-2.9,0.0,-0.62716386,-0.114805029,1.388888889,1015.95,96.0,0.002639776,18.1,0,0.021874642,0.999760721,0.5,0.866025404,0.991444861,-0.130526192,2023-01-02,0.0,0.047779945600000005
13262.0,2023.0,1.0,2.0,7.0,-3.0,0.0,-0.7,8.58e-17,2.777777778,1016.1,96.0,0.005716241,21.29,0,0.022233184,0.999752812,0.5,0.866025404,0.965925826,-0.258819045,2023-01-02,0.0,0.16947871649000001
13263.0,2023.0,1.0,2.0,7.5,-1.85,0.0,-0.668198052,-0.318198051,38.88888889,1016.3,91.5,0.085330988,21.3,0,0.022591724,0.999744774,0.5,0.866025404,0.923879533,-0.382683432,2023-01-02,0.0,1.98702876089
13264.0,2023.0,1.0,2.0,8.0,-0.7,0.0,-0.636396103,-0.636396103,75.0,1016.5,87.0,0.14873082,21.79,0,0.02295026,0.999736608,0.5,0.866025404,0.866025404,-0.5,2023-01-02,5.294969999999999,5.22787332869
13265.0,2023.0,1.0,2.0,8.5,1.35,0.0,-0.318198052,-1.068198052,154.1666667,1016.6,77.0,0.315996551,21.65,0,0.023308793,0.999728313,0.5,0.866025404,0.79335334,-0.608761429,2023-01-02,12.13637,12.069198657840001
13266.0,2023.0,1.0,2.0,9.0,3.4,0.0,-2.76e-16,-1.5,233.3333333,1016.7,67.0,0.42370418,20.02,0,0.023667324,0.99971989,0.5,0.866025404,0.707106781,-0.707106781,2023-01-02,20.62485,20.55175634144
13267.0,2023.0,1.0,2.0,9.5,4.65,0.0,-0.401817604,-1.720073509,306.9444445,1016.6,62.0,0.564005477,17.11,0,0.024025851,0.999711338,0.5,0.866025404,0.608761429,-0.79335334,2023-01-02,20.62485,30.201890052910002
13268.0,2023.0,1.0,2.0,10.0,5.9,0.0,-0.803635208,-1.940147018,380.5555556,1016.5,57.0,0.689994438,13.35,0,0.024384375,0.999702657,0.5,0.866025404,0.5,-0.866025404,2023-01-02,20.62485,39.41331580021
13269.0,2023.0,1.0,2.0,10.5,6.85,0.0,-1.556667019,-0.491719218,430.5555556,1016.05,50.0,0.814734154,17.8,0,0.024742896,0.999693848,0.5,0.866025404,0.382683432,-0.923879533,2023-01-02,57.453050000000005,53.91558374141
13270.0,2023.0,1.0,2.0,11.0,7.8,0.0,-2.309698831,0.956708581,480.5555556,1015.6,43.0,0.922492401,17.65,0,0.025101414,0.99968491,0.5,0.866025404,0.258819045,-0.965925826,2023-01-02,73.72635,70.19757461906
13271.0,2023.0,1.0,2.0,11.5,8.75,0.0,-2.569062978,1.892567853,501.3888889,1014.95,39.5,1.017809163,17.01,0,0.025459929,0.999675843,0.5,0.866025404,0.130526192,-0.991444861,2023-01-02,91.04253,87.51050848169001
13272.0,2023.0,1.0,2.0,12.0,9.7,0.0,-2.828427125,2.828427125,522.2222222,1014.3,36.0,1.080196033,16.45,0,0.02581844,0.999666649,0.5,0.866025404,1.22515e-16,-1.0,2023-01-02,104.35058,105.27973322454001
13273.0,2023.0,1.0,2.0,12.5,10.0,0.0,-2.934493142,2.934493142,512.5,1014.0,31.5,0.986506162,16.2,0,0.026176948,0.999657325,0.5,0.866025404,-0.130526192,-0.991444861,2023-01-02,104.35058,121.26113304894001
13274.0,2023.0,1.0,2.0,13.0,10.3,0.0,-3.040559159,3.040559159,502.7777778,1013.7,27.0,0.975482878,16.21,0,0.026535453,0.999647873,0.5,0.866025404,-0.258819045,-0.965925826,2023-01-02,104.35058,137.07371050132002
13275.0,2023.0,1.0,2.0,13.5,10.35,0.0,-3.691396481,2.419585645,466.6666667,1013.65,26.0,0.939756156,11.73,0,0.026893954,0.999638292,0.5,0.866025404,-0.382683432,-0.923879533,2023-01-02,104.35058,148.0970502112
13276.0,2023.0,1.0,2.0,14.0,10.4,0.0,-4.342233803,1.798612132,430.5555556,1013.6,25.0,0.827081302,12.19,0,0.027252452,0.999628583,0.5,0.866025404,-0.5,-0.866025404,2023-01-02,104.35058,158.17917128258
13277.0,2023.0,1.0,2.0,14.5,10.05,0.0,-4.080305211,2.808494375,370.8333334,1013.85,25.0,0.692140219,17.7,0,0.027610947,0.999618745,0.5,0.866025404,-0.608761429,-0.79335334,2023-01-02,116.59898,170.43005315888
13278.0,2023.0,1.0,2.0,15.0,9.7,0.0,-3.818376618,3.818376618,311.1111111,1014.1,25.0,0.606655938,19.81,0,0.027969437,0.999608779,0.5,0.866025404,-0.707106781,-0.707106781,2023-01-02,136.13164,182.44790729066
13279.0,2023.0,1.0,2.0,15.5,8.95,0.0,-2.559750144,3.479783515,202.7777778,1014.3,26.5,0.379006728,18.11,0,0.028327924,0.999598684,0.5,0.866025404,-0.79335334,-0.608761429,2023-01-02,136.13164,189.31171913474
13280.0,2023.0,1.0,2.0,16.0,8.2,0.0,-1.30112367,3.141190411,94.44444444,1014.5,28.0,0.192397623,19.83,0,0.028686408,0.99958846,0.5,0.866025404,-0.866025404,-0.5,2023-01-02,139.939,193.12696399883
13281.0,2023.0,1.0,2.0,16.5,7.4,0.0,-1.746577346,2.666610717,54.16666667,1014.75,31.0,0.100262516,19.83,0,0.029044888,0.999578108,0.5,0.866025404,-0.923879533,-0.382683432,2023-01-02,141.922,195.11516969111
13282.0,2023.0,1.0,2.0,17.0,6.6,0.0,-2.192031022,2.192031022,13.88888889,1015.0,34.0,0.030013292,21.91,0,0.029403364,0.999567628,0.5,0.866025404,-0.965925826,-0.258819045,2023-01-02,142.5793,195.77276091883
13283.0,2023.0,1.0,2.0,17.5,5.9,0.0,-2.085965005,2.085965005,6.944444445,1015.35,35.5,0.013104036,22.81,0,0.029761836,0.999557018,0.5,0.866025404,-0.991444861,-0.130526192,2023-01-02,142.87582999999998,196.07166397998998
13284.0,2023.0,1.0,2.0,18.0,5.2,0.0,-1.979898987,1.979898987,0.0,1015.7,37.0,0.0,21.95,0,0.030120305,0.999546281,0.5,0.866025404,-1.0,-1.83772e-16,2023-01-02,142.87582999999998,196.07166397998998
13285.0,2023.0,1.0,2.0,18.5,4.85,0.0,-1.767766953,1.767766953,0.0,1015.75,38.0,0.0,22.59,0,0.030478769,0.999535414,0.5,0.866025404,-0.991444861,0.130526192,2023-01-02,142.87582999999998,196.07166397998998
13286.0,2023.0,1.0,2.0,19.0,4.5,0.0,-1.555634919,1.555634919,0.0,1015.8,39.0,0.0,22.81,0,0.03083723,0.99952442,0.5,0.866025404,-0.965925826,0.258819045,2023-01-02,142.87582999999998,196.07166397998998
13287.0,2023.0,1.0,2.0,19.5,2.8,0.0,-1.343502884,1.343502884,0.0,1015.9,46.0,0.0,22.81,0,0.031195687,0.999513296,0.5,0.866025404,-0.923879533,0.382683432,2023-01-02,142.87582999999998,196.07166397998998
13288.0,2023.0,1.0,2.0,20.0,1.1,0.0,-1.13137085,1.13137085,0.0,1016.0,53.0,0.0,23.01,0,0.03155414,0.999502044,0.5,0.866025404,-0.866025404,0.5,2023-01-02,142.87582999999998,196.07166397998998
13289.0,2023.0,1.0,2.0,20.5,1.35,0.0,-1.397177005,0.910100514,0.0,1016.4,51.0,0.0,23.01,0,0.031912588,0.999490664,0.5,0.866025404,-0.79335334,0.608761429,2023-01-02,142.87582999999998,196.07166397998998
13290.0,2023.0,1.0,2.0,21.0,1.6,0.0,-1.662983159,0.688830178,0.0,1016.8,49.0,0.0,23.01,0,0.032271033,0.999479155,0.5,0.866025404,-0.707106781,0.707106781,2023-01-02,142.87582999999998,196.07166397998998
13291.0,2023.0,1.0,2.0,21.5,1.8,0.0,-1.503243021,1.016166531,0.0,1016.65,48.0,0.0,22.91,0,0.032629473,0.999467517,0.5,0.866025404,-0.608761429,0.79335334,2023-01-02,142.87582999999998,196.07166397998998
13292.0,2023.0,1.0,2.0,22.0,2.0,0.0,-1.343502884,1.343502884,0.0,1016.5,47.0,0.0,23.07,0,0.03298791,0.999455751,0.5,0.866025404,-0.5,0.866025404,2023-01-02,145.20589999999999,196.07166397998998
13293.0,2023.0,1.0,2.0,22.5,2.3,0.0,-1.688018928,1.092703218,0.0,1016.35,47.0,0.0,23.06,0,0.033346342,0.999443856,0.5,0.866025404,-0.382683432,0.923879533,2023-01-02,145.20589999999999,196.07166397998998
13294.0,2023.0,1.0,2.0,23.0,2.6,0.0,-2.032534972,0.841903551,0.0,1016.2,47.0,0.0,23.07,0,0.033704769,0.999431833,0.5,0.866025404,-0.258819045,0.965925826,2023-01-02,189.29267,196.07166397998998
13295.0,2023.0,1.0,2.0,23.5,2.7,0.0,-2.182993675,1.587677965,0.0,1016.15,47.5,0.0,23.07,0,0.034063193,0.999419681,0.5,0.866025404,-0.130526192,0.991444861,2023-01-02,235.15582999999998,196.07166397998998
13296.0,2023.0,1.0,3.0,0.0,2.8,0.0,-2.333452378,2.333452378,0.0,1016.1,48.0,0.0,22.45,0,0.034421612,0.999407401,0.5,0.866025404,-2.4503e-16,1.0,2023-01-03,0.0,0.0
13297.0,2023.0,1.0,3.0,0.5,2.4,0.0,-2.460157535,1.702482995,0.0,1016.25,49.5,0.0,22.71,0,0.034780026,0.999394992,0.5,0.866025404,0.130526192,0.991444861,2023-01-03,0.0,0.0
13298.0,2023.0,1.0,3.0,1.0,2.0,0.0,-2.586862691,1.071513611,0.0,1016.4,51.0,0.0,21.86,0,0.035138436,0.999382454,0.5,0.866025404,0.258819045,0.965925826,2023-01-03,0.0,0.0
13299.0,2023.0,1.0,3.0,1.5,2.35,0.0,-2.318736178,1.561061638,0.0,1016.1,49.0,0.0,21.86,0,0.035496842,0.999369789,0.5,0.866025404,0.382683432,0.923879533,2023-01-03,0.0,0.0
13300.0,2023.0,1.0,3.0,2.0,2.7,0.0,-2.050609665,2.050609665,0.0,1015.8,47.0,0.0,21.86,0,0.035855243,0.999356994,0.5,0.866025404,0.5,0.866025404,2023-01-03,0.0,0.0
13301.0,2023.0,1.0,3.0,2.5,2.4,0.0,-2.474873734,2.474873734,0.0,1015.6,49.0,0.0,21.79,0,0.036213639,0.999344071,0.5,0.866025404,0.608761429,0.79335334,2023-01-03,0.0,0.0
13302.0,2023.0,1.0,3.0,3.0,2.1,0.0,-2.899137803,2.899137803,0.0,1015.4,51.0,0.0,21.86,0,0.036572031,0.99933102,0.5,0.866025404,0.707106781,0.707106781,2023-01-03,0.0,0.0
13303.0,2023.0,1.0,3.0,3.5,2.05,0.0,-2.927776154,2.061862394,0.0,1015.35,51.0,0.0,21.92,0,0.036930418,0.999317839,0.5,0.866025404,0.79335334,0.608761429,2023-01-03,0.0,0.0
13304.0,2023.0,1.0,3.0,4.0,2.0,0.0,-2.956414504,1.224586984,0.0,1015.3,51.0,0.0,21.79,0,0.0372888,0.999304531,0.5,0.866025404,0.866025404,0.5,2023-01-03,0.0,0.0
13305.0,2023.0,1.0,3.0,4.5,1.7,0.0,-3.028207252,0.612293492,0.0,1015.3,51.0,0.0,21.92,0,0.037647178,0.999291094,0.5,0.866025404,0.923879533,0.382683432,2023-01-03,0.0,0.0
13306.0,2023.0,1.0,3.0,5.0,1.4,0.0,-3.1,3.8e-16,0.0,1015.3,51.0,0.0,21.79,0,0.03800555,0.999277528,0.5,0.866025404,0.965925826,0.258819045,2023-01-03,0.0,0.0
13307.0,2023.0,1.0,3.0,5.5,1.35,0.0,-3.120595206,0.650561835,0.0,1015.35,51.0,0.0,21.95,0,0.038363918,0.999263834,0.5,0.866025404,0.991444861,0.130526192,2023-01-03,0.0,0.0
13308.0,2023.0,1.0,3.0,6.0,1.3,0.0,-3.141190411,1.30112367,0.0,1015.4,51.0,0.0,21.95,0,0.038722281,0.999250011,0.5,0.866025404,1.0,6.12574e-17,2023-01-03,0.0,0.0
13309.0,2023.0,1.0,3.0,6.5,2.1,0.0,-2.843387412,1.923354041,0.0,1015.35,46.5,0.0,21.86,0,0.039080639,0.99923606,0.5,0.866025404,0.991444861,-0.130526192,2023-01-03,0.0,0.0
13310.0,2023.0,1.0,3.0,7.0,2.9,0.0,-2.545584412,2.545584412,0.0,1015.3,42.0,0.0,22.54,0,0.039438992,0.99922198,0.5,0.866025404,0.965925826,-0.258819045,2023-01-03,0.0,0.0
13311.0,2023.0,1.0,3.0,7.5,3.1,0.0,-2.222792206,1.272792206,38.88888889,1015.6,44.0,0.072538616,22.98,0,0.039797339,0.999207772,0.5,0.866025404,0.923879533,-0.382683432,2023-01-03,0.0,1.66693739568
13312.0,2023.0,1.0,3.0,8.0,3.3,0.0,-1.9,2.33e-16,77.77777778,1015.9,46.0,0.159512205,23.28,0,0.040155682,0.999193435,0.5,0.866025404,0.866025404,-0.5,2023-01-03,5.42424,5.38038152808
