Unnamed: 0,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos,date,CumRev_Optimal,CumRev_Baseline
5856.0,2022.0,8.0,1.0,0.0,27.5,0.0,-2.494474738,1.033245267,0.0,1011.3,85.0,0.0,19.99,0,-0.486272707,-0.873807104,-0.5,-0.866025404,-2.4503e-16,1.0,2022-08-01,0.0,0.0
5857.0,2022.0,8.0,1.0,0.5,27.35,0.0,-1.986340995,0.82276938,0.0,1010.95,85.5,0.0,24.65,0,-0.486586049,-0.873632656,-0.866025404,-0.5,0.130526192,0.991444861,2022-08-01,0.0,0.0
5858.0,2022.0,8.0,1.0,1.0,27.2,0.0,-1.478207252,0.612293492,0.0,1010.6,86.0,0.0,19.65,0,-0.486899328,-0.873458096,-0.866025404,-0.5,0.258819045,0.965925826,2022-08-01,0.0,0.0
5859.0,2022.0,8.0,1.0,1.5,26.95,0.0,-1.709177135,0.70796435,0.0,1010.65,87.5,0.0,17.36,0,-0.487212544,-0.873283423,-0.866025404,-0.5,0.382683432,0.923879533,2022-08-01,0.0,0.0
5860.0,2022.0,8.0,1.0,2.0,26.7,0.0,-1.940147018,0.803635208,0.0,1010.7,89.0,0.0,17.54,0,-0.487525698,-0.873108638,-0.866025404,-0.5,0.5,0.866025404,2022-08-01,0.0,0.0
5861.0,2022.0,8.0,1.0,2.5,26.45,0.0,-1.783246308,1.214990403,0.0,1010.75,90.5,0.0,17.36,0,-0.487838789,-0.872933741,-0.866025404,-0.5,0.608761429,0.79335334,2022-08-01,0.0,0.0
5862.0,2022.0,8.0,1.0,3.0,26.2,0.0,-1.626345597,1.626345597,0.0,1010.8,92.0,0.0,17.4,0,-0.488151817,-0.872758732,-0.866025404,-0.5,0.707106781,0.707106781,2022-08-01,0.0,0.0
5863.0,2022.0,8.0,1.0,3.5,26.2,0.0,-1.598470401,1.138453716,0.0,1010.65,91.5,0.0,17.54,0,-0.488464782,-0.87258361,-0.866025404,-0.5,0.79335334,0.608761429,2022-08-01,0.0,0.0
5864.0,2022.0,8.0,1.0,4.0,26.2,0.0,-1.570595205,0.650561835,0.0,1010.5,91.0,0.0,17.54,0,-0.488777685,-0.872408376,-0.866025404,-0.5,0.866025404,0.5,2022-08-01,0.0,0.0
5865.0,2022.0,8.0,1.0,4.5,26.1,0.0,-1.385819299,0.574025149,0.0,1010.55,91.0,0.0,17.54,0,-0.489090525,-0.87223303,-0.866025404,-0.5,0.923879533,0.382683432,2022-08-01,0.0,0.0
5866.0,2022.0,8.0,1.0,5.0,26.0,0.0,-1.201043392,0.497488462,0.0,1010.6,91.0,0.0,17.68,0,-0.489403302,-0.872057572,-0.866025404,-0.5,0.965925826,0.258819045,2022-08-01,0.0,0.0
5867.0,2022.0,8.0,1.0,5.5,26.35,0.0,-1.339625322,0.554890977,19.44444445,1010.7,89.5,0.037311673,18.15,0,-0.489716015,-0.871882001,-0.866025404,-0.5,0.991444861,0.130526192,2022-08-01,0.0,0.6772068649499999
5868.0,2022.0,8.0,1.0,6.0,26.7,0.0,-1.478207252,0.612293492,38.88888889,1010.8,88.0,0.08482196,17.77,0,-0.490028666,-0.871706319,-0.866025404,-0.5,1.0,6.12574e-17,2022-08-01,0.0,2.18449309415
5869.0,2022.0,8.0,1.0,6.5,26.9,0.0,-1.293431346,0.076536687,69.44444445,1010.85,88.0,0.144421032,17.38,0,-0.490341254,-0.871530524,-0.866025404,-0.5,0.991444861,-0.130526192,2022-08-01,0.0,4.69453063031
5870.0,2022.0,8.0,1.0,7.0,27.1,0.0,-1.108655439,-0.459220119,100.0,1010.9,88.0,0.211624395,17.36,0,-0.490653779,-0.871354617,-0.866025404,-0.5,0.965925826,-0.258819045,2022-08-01,0.0,8.36833012751
5871.0,2022.0,8.0,1.0,7.5,28.1,0.0,-1.339625322,-0.554890977,236.1111111,1010.9,83.5,0.487058166,19.52,0,-0.490966241,-0.871178598,-0.866025404,-0.5,0.923879533,-0.382683432,2022-08-01,0.0,17.87570552783
5872.0,2022.0,8.0,1.0,8.0,29.1,0.0,-1.570595205,-0.650561835,372.2222222,1010.9,79.0,0.709313653,20.0,0,-0.49127864,-0.871002467,-0.866025404,-0.5,0.866025404,-0.5,2022-08-01,0.0,32.06197858783
5873.0,2022.0,8.0,1.0,8.5,29.8,0.0,-1.570595205,-0.650561835,495.8333333,1010.75,76.5,0.99869309,25.0,0,-0.491590975,-0.870826225,-0.866025404,-0.5,0.79335334,-0.608761429,2022-08-01,0.0,57.029305837829995
5874.0,2022.0,8.0,1.0,9.0,30.5,0.0,-1.570595205,-0.650561835,619.4444444,1010.6,74.0,1.22132426,40.0,0,-0.491903247,-0.87064987,-0.866025404,-0.5,0.707106781,-0.707106781,2022-08-01,0.0,105.88227623783
5875.0,2022.0,8.0,1.0,9.5,31.4,0.0,-1.432013276,-0.59315932,669.4444444,1010.5,70.0,1.44645356,47.93,0,-0.492215456,-0.870473403,-0.866025404,-0.5,0.608761429,-0.79335334,2022-08-01,64.2262,175.21079536863
5876.0,2022.0,8.0,1.0,10.0,32.3,0.0,-1.293431346,-0.535756805,719.4444444,1010.4,66.0,1.422114178,48.18,0,-0.492527602,-0.870296824,-0.866025404,-0.5,0.5,-0.866025404,2022-08-01,207.8026,243.72825646466998
5877.0,2022.0,8.0,1.0,10.5,33.1,0.0,-1.432013276,-0.59315932,787.5,1010.25,65.5,1.557650604,48.08,0,-0.492839684,-0.870120133,-0.866025404,-0.5,0.382683432,-0.923879533,2022-08-01,207.8026,318.62009750499
5878.0,2022.0,8.0,1.0,11.0,33.9,0.0,-1.570595205,-0.650561835,855.5555556,1010.1,65.0,1.805088274,48.3,0,-0.493151703,-0.86994333,-0.866025404,-0.5,0.258819045,-0.965925826,2022-08-01,294.9841,405.80586113919
5879.0,2022.0,8.0,1.0,11.5,33.85,0.0,-0.785297603,-1.425280918,876.3888889,1009.8,62.0,1.735051623,49.24,0,-0.493463658,-0.869766416,-0.866025404,-0.5,0.130526192,-0.991444861,2022-08-01,380.4155,491.23980305570996
5880.0,2022.0,8.0,1.0,12.0,33.8,0.0,-4.04e-16,-2.2,897.2222222,1009.5,59.0,1.812865395,50.13,0,-0.49377555,-0.869589389,-0.866025404,-0.5,1.22515e-16,-1.0,2022-08-01,551.0078900000001,582.11874530706
5881.0,2022.0,8.0,1.0,12.5,34.2,0.0,0.554890977,-2.439625322,893.0555556,1009.15,58.0,1.589488545,49.89,0,-0.494087379,-0.869412251,-0.866025404,-0.5,-0.130526192,-0.991444861,2022-08-01,551.0078900000001,661.4183288171099
5882.0,2022.0,8.0,1.0,13.0,34.6,0.0,1.109781954,-2.679250644,888.8888889,1008.8,57.0,1.764376661,50.13,0,-0.494399144,-0.869235001,-0.866025404,-0.5,-0.258819045,-0.965925826,2022-08-01,639.3870800000001,749.8665308330399
5883.0,2022.0,8.0,1.0,13.5,35.05,0.0,0.554890977,-2.239625322,856.9444445,1008.5,56.0,1.726078663,55.0,0,-0.494710845,-0.869057639,-0.866025404,-0.5,-0.382683432,-0.923879533,2022-08-01,734.31708,844.8008572980399
5884.0,2022.0,8.0,1.0,14.0,35.5,0.0,-3.31e-16,-1.8,825.0,1008.2,55.0,1.591270834,60.43,0,-0.495022483,-0.868880165,-0.866025404,-0.5,-0.5,-0.866025404,2022-08-01,879.34908,940.9613537966599
5885.0,2022.0,8.0,1.0,14.5,35.65,0.0,-0.516622634,-2.147237369,759.7222222,1008.05,51.5,1.547406247,60.43,0,-0.495334057,-0.86870258,-0.866025404,-0.5,-0.608761429,-0.79335334,2022-08-01,1093.69429,1034.47111330287
5886.0,2022.0,8.0,1.0,15.0,35.8,0.0,-1.033245267,-2.494474738,694.4444444,1007.9,48.0,1.570139262,60.0,0,-0.495645567,-0.868524883,-0.866025404,-0.5,-0.707106781,-0.707106781,2022-08-01,1093.69429,1128.67946902287
5887.0,2022.0,8.0,1.0,15.5,35.45,0.0,-1.18631864,-2.864026551,594.4444444,1008.0,49.5,1.238559081,60.0,0,-0.495957014,-0.868347074,-0.866025404,-0.5,-0.79335334,-0.608761429,2022-08-01,1093.69429,1202.9930138828702
5888.0,2022.0,8.0,1.0,16.0,35.1,0.0,-1.339392013,-3.233578364,494.4444444,1008.1,51.0,0.905344911,60.43,0,-0.496268396,-0.868169153,-0.866025404,-0.5,-0.866025404,-0.5,2022-08-01,1149.7129,1257.7030068546
5889.0,2022.0,8.0,1.0,16.5,34.45,0.0,-0.669696007,-2.966789182,376.3888889,1008.15,54.5,0.716894762,60.43,0,-0.496579715,-0.867991121,-0.866025404,-0.5,-0.923879533,-0.382683432,2022-08-01,1218.78439,1301.02495732226
5890.0,2022.0,8.0,1.0,17.0,33.8,0.0,-4.96e-16,-2.7,258.3333333,1008.2,58.0,0.550589472,60.43,0,-0.49689097,-0.867812977,-0.866025404,-0.5,-0.965925826,-0.258819045,2022-08-01,1254.0755100000001,1334.29707911522
5891.0,2022.0,8.0,1.0,17.5,33.05,0.0,-5.7e-16,-3.1,180.5555556,1008.3,61.5,0.373033189,60.43,0,-0.497202162,-0.867634722,-0.866025404,-0.5,-0.991444861,-0.130526192,2022-08-01,1254.61938,1356.83947472649
5892.0,2022.0,8.0,1.0,18.0,32.3,0.0,-6.43e-16,-3.5,102.7777778,1008.4,65.0,0.195145706,60.43,0,-0.497513289,-0.867456355,-0.866025404,-0.5,-1.0,-1.83772e-16,2022-08-01,1332.87623,1368.63212974007
5893.0,2022.0,8.0,1.0,18.5,31.65,0.0,-5.42e-16,-2.95,63.8888889,1008.65,68.0,0.120428704,60.43,0,-0.497824352,-0.867277876,-0.866025404,-0.5,-0.991444861,0.130526192,2022-08-01,1398.38235,1375.90963632279
5894.0,2022.0,8.0,1.0,19.0,31.0,0.0,-4.41e-16,-2.4,25.0,1008.9,71.0,0.052589122,60.43,0,-0.498135351,-0.867099286,-0.866025404,-0.5,-0.965925826,0.258819045,2022-08-01,1511.5073100000002,1379.08759696525
5895.0,2022.0,8.0,1.0,19.5,30.45,0.0,0.36354926,-2.077685556,12.5,1009.3,73.0,0.012011098,60.02,0,-0.498446287,-0.866920584,-0.866025404,-0.5,-0.923879533,0.382683432,2022-08-01,1512.2275500000003,1379.80850306721
5896.0,2022.0,8.0,1.0,20.0,29.9,0.0,0.727098521,-1.755371112,0.0,1009.7,75.0,0.0,54.18,0,-0.498757158,-0.866741771,-0.866025404,-0.5,-0.866025404,0.5,2022-08-01,1512.2275500000003,1379.80850306721
5897.0,2022.0,8.0,1.0,20.5,29.45,0.0,0.669696007,-1.616789182,0.0,1009.85,77.5,0.0,56.95,0,-0.499067965,-0.866562846,-0.866025404,-0.5,-0.79335334,0.608761429,2022-08-01,1512.2275500000003,1379.80850306721
5898.0,2022.0,8.0,1.0,21.0,29.0,0.0,0.612293492,-1.478207252,0.0,1010.0,80.0,0.0,51.33,0,-0.499378707,-0.86638381,-0.866025404,-0.5,-0.707106781,0.707106781,2022-08-01,1512.2275500000003,1379.80850306721
5899.0,2022.0,8.0,1.0,21.5,28.85,0.0,0.574025149,-1.385819299,0.0,1010.05,81.5,0.0,50.0,0,-0.499689386,-0.866204663,-0.866025404,-0.5,-0.608761429,0.79335334,2022-08-01,1512.2275500000003,1379.80850306721
5900.0,2022.0,8.0,1.0,22.0,28.7,0.0,0.535756805,-1.293431346,0.0,1010.1,83.0,0.0,48.55,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.5,0.866025404,2022-08-01,1512.2275500000003,1379.80850306721
5901.0,2022.0,8.0,1.0,22.5,28.0,0.0,0.095670858,-0.230969884,0.0,1010.35,86.0,0.0,48.23,0,-0.50031055,-0.865846033,-0.866025404,-0.5,-0.382683432,0.923879533,2022-08-01,1512.2275500000003,1379.80850306721
5902.0,2022.0,8.0,1.0,23.0,27.3,0.0,-0.344415089,0.831491579,0.0,1010.6,89.0,0.0,46.0,0,-0.500621035,-0.865666552,-0.866025404,-0.5,-0.258819045,0.965925826,2022-08-01,1512.2275500000003,1379.80850306721
5903.0,2022.0,8.0,1.0,23.5,27.15,0.0,-0.525760935,0.062192399,0.0,1010.4,90.5,0.0,29.46,0,-0.500931457,-0.865486959,-0.866025404,-0.5,-0.130526192,0.991444861,2022-08-01,1512.2275500000003,1379.80850306721
5904.0,2022.0,8.0,2.0,0.0,27.0,0.0,-0.707106781,-0.707106781,0.0,1010.2,92.0,0.0,20.0,0,-0.501241813,-0.865307254,-0.866025404,-0.5,-2.4503e-16,1.0,2022-08-02,0.0,0.0
5905.0,2022.0,8.0,2.0,0.5,27.2,0.0,-1.503553391,-0.35355339,0.0,1010.05,90.0,0.0,30.0,0,-0.501552106,-0.865127439,-0.866025404,-0.5,0.130526192,0.991444861,2022-08-02,0.0,0.0
5906.0,2022.0,8.0,2.0,1.0,27.4,0.0,-2.3,2.82e-16,0.0,1009.9,88.0,0.0,24.6,0,-0.501862334,-0.864947512,-0.866025404,-0.5,0.258819045,0.965925826,2022-08-02,0.0,0.0
5907.0,2022.0,8.0,2.0,1.5,27.15,0.0,-1.889103626,0.306146746,0.0,1009.55,88.0,0.0,20.56,0,-0.502172497,-0.864767474,-0.866025404,-0.5,0.382683432,0.923879533,2022-08-02,0.0,0.0
5908.0,2022.0,8.0,2.0,2.0,26.9,0.0,-1.478207252,0.612293492,0.0,1009.2,88.0,0.0,19.57,0,-0.502482595,-0.864587324,-0.866025404,-0.5,0.5,0.866025404,2022-08-02,0.0,0.0
5909.0,2022.0,8.0,2.0,2.5,26.55,0.0,-0.873042828,-0.017211091,0.0,1009.05,90.0,0.0,18.46,0,-0.502792629,-0.864407064,-0.866025404,-0.5,0.608761429,0.79335334,2022-08-02,0.0,0.0
5910.0,2022.0,8.0,2.0,3.0,26.2,0.0,-0.267878403,-0.646715673,0.0,1008.9,92.0,0.0,18.15,0,-0.503102599,-0.864226692,-0.866025404,-0.5,0.707106781,0.707106781,2022-08-02,0.0,0.0
5911.0,2022.0,8.0,2.0,3.5,26.4,0.0,-0.965430781,0.021057253,0.0,1009.1,89.5,0.0,17.56,0,-0.503412503,-0.864046209,-0.866025404,-0.5,0.79335334,0.608761429,2022-08-02,0.0,0.0
5912.0,2022.0,8.0,2.0,4.0,26.6,0.0,-1.662983159,0.688830178,0.0,1009.3,87.0,0.0,17.4,0,-0.503722343,-0.863865615,-0.866025404,-0.5,0.866025404,0.5,2022-08-02,0.0,0.0
5913.0,2022.0,8.0,2.0,4.5,26.2,0.0,-0.41574579,0.516622634,0.0,1009.25,90.0,0.0,17.4,0,-0.504032118,-0.86368491,-0.866025404,-0.5,0.923879533,0.382683432,2022-08-02,0.0,0.0
5914.0,2022.0,8.0,2.0,5.0,25.8,0.0,0.831491579,0.344415089,0.0,1009.2,93.0,0.0,17.54,0,-0.504341829,-0.863504094,-0.866025404,-0.5,0.965925826,0.258819045,2022-08-02,0.0,0.0
5915.0,2022.0,8.0,2.0,5.5,26.4,0.0,-0.369551813,-0.153073373,22.22222222,1009.55,90.0,0.044657438,17.77,0,-0.504651474,-0.863323166,-0.866025404,-0.5,0.991444861,0.130526192,2022-08-02,0.0,0.79356267326
5916.0,2022.0,8.0,2.0,6.0,27.0,0.0,-1.570595205,-0.650561835,44.44444444,1009.9,87.0,0.088344383,17.54,0,-0.504961055,-0.863142128,-0.866025404,-0.5,1.0,6.12574e-17,2022-08-02,0.0,2.34312315108
5917.0,2022.0,8.0,2.0,6.5,27.7,0.0,-1.662983159,-0.688830178,155.5555556,1010.0,84.5,0.301530456,19.32,0,-0.50527057,-0.862960979,-0.866025404,-0.5,0.991444861,-0.130526192,2022-08-02,0.0,8.168691561
5918.0,2022.0,8.0,2.0,7.0,28.4,0.0,-1.755371112,-0.727098521,266.6666667,1010.1,82.0,0.556389714,19.37,0,-0.505580021,-0.862779718,-0.866025404,-0.5,0.965925826,-0.258819045,2022-08-02,0.0,18.945960321180003
5919.0,2022.0,8.0,2.0,7.5,29.0,0.0,-1.727685556,-0.36354926,320.8333334,1010.2,80.0,0.642584939,22.0,0,-0.505889406,-0.862598347,-0.866025404,-0.5,0.923879533,-0.382683432,2022-08-02,0.0,33.08282897918001
5920.0,2022.0,8.0,2.0,8.0,29.6,0.0,-1.7,2.08e-16,375.0,1010.3,78.0,0.717702612,28.0,0,-0.506198727,-0.862416865,-0.866025404,-0.5,0.866025404,-0.5,2022-08-02,0.0,53.17850211518001
5921.0,2022.0,8.0,2.0,8.5,30.25,0.0,-1.450521696,-0.248744231,427.7777778,1010.2,74.5,0.811148744,24.99,0,-0.506507982,-0.862235272,-0.866025404,-0.5,0.79335334,-0.608761429,2022-08-02,0.0,73.44910922774001
5922.0,2022.0,8.0,2.0,9.0,30.9,0.0,-1.201043392,-0.497488462,480.5555556,1010.1,71.0,0.87184164,48.09,0,-0.506817173,-0.862053568,-0.866025404,-0.5,0.707106781,-0.707106781,2022-08-02,63.959700000000005,115.37597369534001
5923.0,2022.0,8.0,2.0,9.5,31.75,0.0,-1.20156246,-0.849784995,620.8333334,1009.9,68.0,1.295451616,48.02,0,-0.507126298,-0.861871753,-0.866025404,-0.5,0.608761429,-0.79335334,2022-08-02,63.959700000000005,177.58356029566002
5924.0,2022.0,8.0,2.0,10.0,32.6,0.0,-1.202081528,-1.202081528,761.1111111,1009.7,65.0,1.47891371,48.48,0,-0.507435358,-0.861689827,-0.866025404,-0.5,0.5,-0.866025404,2022-08-02,209.69058,249.28129695646004
5925.0,2022.0,8.0,2.0,10.5,33.4,0.0,-1.386338367,-0.926321681,813.8888889,1009.3,61.5,1.527250442,48.18,0,-0.507744352,-0.86150779,-0.866025404,-0.5,0.382683432,-0.923879533,2022-08-02,209.69058,322.86422325202005
5926.0,2022.0,8.0,2.0,11.0,34.2,0.0,-1.570595205,-0.650561835,866.6666667,1008.9,58.0,1.78311059,48.95,0,-0.508053281,-0.861325643,-0.866025404,-0.5,0.258819045,-0.965925826,2022-08-02,296.96843,410.14748663252004
5927.0,2022.0,8.0,2.0,11.5,34.85,0.0,-1.293431346,-0.535756805,881.9444445,1008.5,58.5,1.81553053,49.72,0,-0.508362145,-0.861143385,-0.866025404,-0.5,0.130526192,-0.991444861,2022-08-02,387.25995,500.41566458412
5928.0,2022.0,8.0,2.0,12.0,35.5,0.0,-1.016267486,-0.420951776,897.2222222,1008.1,59.0,1.595629458,50.13,0,-0.508670944,-0.860961016,-0.866025404,-0.5,1.22515e-16,-1.0,2022-08-02,565.62249,580.40456931366
5929.0,2022.0,8.0,2.0,12.5,35.55,0.0,-0.508133743,-1.010475888,895.8333333,1007.75,56.0,1.961920941,50.06,0,-0.508979677,-0.860778536,-0.866025404,-0.5,-0.130526192,-0.991444861,2022-08-02,565.62249,678.61833162012
5930.0,2022.0,8.0,2.0,13.0,35.6,0.0,-2.94e-16,-1.6,894.4444444,1007.4,53.0,1.655469069,50.37,0,-0.509288345,-0.860595946,-0.866025404,-0.5,-0.258819045,-0.965925826,2022-08-02,648.98484,762.00430862565
5931.0,2022.0,8.0,2.0,13.5,36.0,0.0,-3.68e-16,-2.0,852.7777778,1007.2,51.5,1.796561311,51.81,0,-0.509596947,-0.860413245,-0.866025404,-0.5,-0.382683432,-0.923879533,2022-08-02,742.08741,855.08415014856
5932.0,2022.0,8.0,2.0,14.0,36.4,0.0,-4.41e-16,-2.4,811.1111111,1007.0,50.0,1.619252389,61.44,0,-0.509905483,-0.860230433,-0.866025404,-0.5,-0.5,-0.866025404,2022-08-02,842.2960499999999,954.5710169287199
5933.0,2022.0,8.0,2.0,14.5,36.05,0.0,-0.494974747,-1.694974747,729.1666667,1006.95,53.0,1.408620518,61.44,0,-0.510213954,-0.860047511,-0.866025404,-0.5,-0.608761429,-0.79335334,2022-08-02,932.61285,1041.11666155464
5934.0,2022.0,8.0,2.0,15.0,35.7,0.0,-0.989949494,-0.989949494,647.2222222,1006.9,56.0,1.147020455,61.44,0,-0.51052236,-0.859864478,-0.866025404,-0.5,-0.707106781,-0.707106781,2022-08-02,1006.3408499999999,1111.5895983098399
5935.0,2022.0,8.0,2.0,15.5,35.75,0.0,0.805025253,-0.494974747,522.2222222,1006.9,57.5,1.000178904,61.44,0,-0.5108307,-0.859681334,-0.866025404,-0.5,-0.79335334,-0.608761429,2022-08-02,1074.04773,1173.0405901716
5936.0,2022.0,8.0,2.0,16.0,35.8,0.0,2.6,0.0,397.2222222,1006.9,59.0,0.779461778,61.44,0,-0.511138974,-0.85949808,-0.866025404,-0.5,-0.866025404,-0.5,2022-08-02,1107.90117,1220.93072181192
5937.0,2022.0,8.0,2.0,16.5,35.45,0.0,2.148528138,-0.848528138,298.6111111,1007.05,57.5,0.624959069,80.0,0,-0.511447182,-0.859314715,-0.866025404,-0.5,-0.923879533,-0.382683432,2022-08-02,1317.90117,1270.92744733192
5938.0,2022.0,8.0,2.0,17.0,35.1,0.0,1.697056275,-1.697056275,200.0,1007.2,56.0,0.417816091,80.0,0,-0.511755325,-0.85913124,-0.866025404,-0.5,-0.965925826,-0.258819045,2022-08-02,1511.3411700000001,1304.35273461192
5939.0,2022.0,8.0,2.0,17.5,34.25,0.0,1.365150771,-2.095765507,141.6666667,1007.3,61.5,0.282083205,65.3,0,-0.512063401,-0.858947654,-0.866025404,-0.5,-0.991444861,-0.130526192,2022-08-02,1529.7557700000002,1322.77276789842
5940.0,2022.0,8.0,2.0,18.0,33.4,0.0,1.033245267,-2.494474738,83.33333333,1007.4,67.0,0.156146026,61.44,0,-0.512371412,-0.858763958,-0.866025404,-0.5,-1.0,-1.83772e-16,2022-08-02,1529.7557700000002,1332.36637973586
5941.0,2022.0,8.0,2.0,18.5,32.8,0.0,1.53289012,-1.668189145,50.0,1007.75,69.0,0.103865245,61.44,0,-0.512679357,-0.858580152,-0.866025404,-0.5,-0.991444861,0.130526192,2022-08-02,1529.7557700000002,1338.74786038866
5942.0,2022.0,8.0,2.0,19.0,32.2,0.0,2.032534972,-0.841903551,16.66666667,1008.1,71.0,0.022576624,61.44,0,-0.512987236,-0.858396235,-0.866025404,-0.5,-0.965925826,0.258819045,2022-08-02,1529.8172100000002,1340.13496816722
5943.0,2022.0,8.0,2.0,19.5,31.95,0.0,1.794084946,-1.198769235,8.333333335,1008.2,71.0,0.001249803,61.44,0,-0.513295049,-0.858212207,-0.866025404,-0.5,-0.923879533,0.382683432,2022-08-02,1529.87865,1340.21175606354
5944.0,2022.0,8.0,2.0,20.0,31.7,0.0,1.555634919,-1.555634919,0.0,1008.3,71.0,0.0,61.44,0,-0.513602796,-0.858028069,-0.866025404,-0.5,-0.866025404,0.5,2022-08-02,1530.18585,1340.21175606354
5945.0,2022.0,8.0,2.0,20.5,30.4,0.0,1.007427519,-1.332145179,0.0,1008.5,78.0,0.0,61.44,0,-0.513910477,-0.857843821,-0.866025404,-0.5,-0.79335334,0.608761429,2022-08-02,1547.2047300000002,1340.21175606354
5946.0,2022.0,8.0,2.0,21.0,29.1,0.0,0.459220119,-1.108655439,0.0,1008.7,85.0,0.0,51.53,0,-0.514218092,-0.857659463,-0.866025404,-0.5,-0.707106781,0.707106781,2022-08-02,1547.2047300000002,1340.21175606354
5947.0,2022.0,8.0,2.0,21.5,29.0,0.0,0.229610059,-0.80432772,0.0,1008.6,85.5,0.0,50.87,0,-0.514525641,-0.857474994,-0.866025404,-0.5,-0.608761429,0.79335334,2022-08-02,1547.2047300000002,1340.21175606354
5948.0,2022.0,8.0,2.0,22.0,28.9,0.0,-9.19e-17,-0.5,0.0,1008.5,86.0,0.0,49.41,0,-0.514833123,-0.857290415,-0.866025404,-0.5,-0.5,0.866025404,2022-08-02,1547.2047300000002,1340.21175606354
5949.0,2022.0,8.0,2.0,22.5,29.3,0.0,0.671751442,0.421751442,0.0,1008.55,83.5,0.0,49.72,0,-0.51514054,-0.857105725,-0.866025404,-0.5,-0.382683432,0.923879533,2022-08-02,1547.2047300000002,1340.21175606354
5950.0,2022.0,8.0,2.0,23.0,29.7,0.0,1.343502884,1.343502884,0.0,1008.6,81.0,0.0,48.5,0,-0.51544789,-0.856920926,-0.866025404,-0.5,-0.258819045,0.965925826,2022-08-02,1547.2047300000002,1340.21175606354
5951.0,2022.0,8.0,2.0,23.5,29.65,0.0,1.503243021,1.016166531,0.0,1008.35,81.0,0.0,48.5,0,-0.515755174,-0.856736016,-0.866025404,-0.5,-0.130526192,0.991444861,2022-08-02,1547.2047300000002,1340.21175606354
5952.0,2022.0,8.0,3.0,0.0,29.6,0.0,1.662983159,0.688830178,0.0,1008.1,81.0,0.0,32.93,0,-0.516062391,-0.856550996,-0.866025404,-0.5,-2.4503e-16,1.0,2022-08-03,0.0,0.0
5953.0,2022.0,8.0,3.0,0.5,29.35,0.0,1.432532344,0.945455853,0.0,1007.85,81.5,0.0,32.0,0,-0.516369542,-0.856365866,-0.866025404,-0.5,0.130526192,0.991444861,2022-08-03,0.0,0.0
5954.0,2022.0,8.0,3.0,1.0,29.1,0.0,1.202081528,1.202081528,0.0,1007.6,82.0,0.0,29.32,0,-0.516676627,-0.856180625,-0.866025404,-0.5,0.258819045,0.965925826,2022-08-03,0.0,0.0
5955.0,2022.0,8.0,3.0,1.5,28.85,0.0,1.13137085,1.13137085,0.0,1007.5,82.0,0.0,21.98,0,-0.516983645,-0.855995275,-0.866025404,-0.5,0.382683432,0.923879533,2022-08-03,0.0,0.0
5956.0,2022.0,8.0,3.0,2.0,28.6,0.0,1.060660172,1.060660172,0.0,1007.4,82.0,0.0,20.11,0,-0.517290597,-0.855809814,-0.866025404,-0.5,0.5,0.866025404,2022-08-03,0.0,0.0
5957.0,2022.0,8.0,3.0,2.5,28.35,0.0,1.025304833,1.025304833,0.0,1007.3,80.5,0.0,24.5,0,-0.517597482,-0.855624244,-0.866025404,-0.5,0.608761429,0.79335334,2022-08-03,0.0,0.0
5958.0,2022.0,8.0,3.0,3.0,28.1,0.0,0.989949494,0.989949494,0.0,1007.2,79.0,0.0,20.58,0,-0.517904301,-0.855438563,-0.866025404,-0.5,0.707106781,0.707106781,2022-08-03,0.0,0.0
5959.0,2022.0,8.0,3.0,3.5,27.4,0.0,1.060660172,1.060660172,0.0,1007.2,81.0,0.0,19.31,0,-0.518211053,-0.855252773,-0.866025404,-0.5,0.79335334,0.608761429,2022-08-03,0.0,0.0
5960.0,2022.0,8.0,3.0,4.0,26.7,0.0,1.13137085,1.13137085,0.0,1007.2,83.0,0.0,17.4,0,-0.518517738,-0.855066872,-0.866025404,-0.5,0.866025404,0.5,2022-08-03,0.0,0.0
5961.0,2022.0,8.0,3.0,4.5,26.05,0.0,0.565685425,0.565685425,0.0,1007.25,87.5,0.0,17.4,0,-0.518824357,-0.854880861,-0.866025404,-0.5,0.923879533,0.382683432,2022-08-03,0.0,0.0
5962.0,2022.0,8.0,3.0,5.0,25.4,0.0,0.0,0.0,0.0,1007.3,92.0,0.0,17.76,0,-0.519130909,-0.854694741,-0.866025404,-0.5,0.965925826,0.258819045,2022-08-03,0.0,0.0
5963.0,2022.0,8.0,3.0,5.5,25.85,0.0,-0.184775907,0.076536687,26.38888889,1007.3,93.0,0.056092537,18.15,0,-0.519437394,-0.85450851,-0.866025404,-0.5,0.991444861,0.130526192,2022-08-03,0.0,1.0180795465499999
5964.0,2022.0,8.0,3.0,6.0,26.3,0.0,-0.369551813,0.153073373,52.77777778,1007.3,94.0,0.107023345,17.8,0,-0.519743812,-0.85432217,-0.866025404,-0.5,1.0,6.12574e-17,2022-08-03,0.0,2.92309508755
5965.0,2022.0,8.0,3.0,6.5,27.65,0.0,-0.502973958,0.394734738,145.8333333,1007.35,85.5,0.302930798,18.77,0,-0.520050164,-0.854135719,-0.866025404,-0.5,0.991444861,-0.130526192,2022-08-03,0.0,8.609106166010001
