PVout_norm,price_norm,imb_norm,SOC_before,CumRev_DP_norm,sin_t,cos_t,action_kW,CumRev_Optimal,CumRev_Baseline
0.0,0.16464999318122864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1599999964237213,0.0,0.0,0.0,0.13052618503570557,0.9914448857307434,0.0,0.0,0.0
0.0,0.14659999310970306,0.0,0.0,0.0,0.258819043636322,0.9659258127212524,0.0,0.0,0.0
0.0,0.10989999771118164,0.0,0.0,0.0,0.3826834261417389,0.9238795042037964,0.0,0.0,0.0
0.0,0.10055000334978104,0.0,0.0,0.0,0.5,0.8660253882408142,0.0,0.0,0.0
0.0,0.12250000238418579,0.0,0.0,0.0,0.6087614297866821,0.7933533191680908,0.0,0.0,0.0
0.0,0.10289999842643738,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0
0.0,0.09655000269412994,0.0,0.0,0.0,0.7933533191680908,0.6087614297866821,0.0,0.0,0.0
0.0,0.08699999749660492,0.0,0.0,0.0,0.8660253882408142,0.5,0.0,0.0,0.0
0.0,0.08699999749660492,0.0,0.0,0.0,0.9238795042037964,0.3826834261417389,0.0,0.0,0.0
0.0,0.08879999816417694,0.0,0.0,0.0,0.9659258127212524,0.258819043636322,0.0,0.0,0.0
0.028046268969774246,0.09075000137090683,0.0,0.0,0.0,0.9914448857307434,0.13052618503570557,-0.0560000017285347,0.0,1.0180795465499999
0.05351167172193527,0.08900000154972076,0.0,0.014000000432133675,0.0,1.0,6.123234262925839e-17,-0.10700000077486038,0.0,2.92309508755
0.15146540105342865,0.09385000169277191,0.0,0.04075000062584877,0.0,0.9914448857307434,-0.13052618503570557,-0.30300000309944153,0.0,8.609106166010001
0.2241182178258896,0.09759999811649323,0.0,0.11649999767541885,0.0,0.9659258127212524,-0.258819043636322,-0.4480000138282776,0.0,17.358681474810002
0.3616196811199188,0.125,0.0,0.22849999368190765,0.0,0.9238795042037964,-0.3826834261417389,-0.7229999899864197,0.0,35.43966527481
0.4217071533203125,0.20000000298023224,0.0,0.4092499911785126,0.0,0.8660253882408142,-0.5,-0.8429999947547913,0.0,69.17623759481
0.4735659062862396,0.24275000393390656,0.0,0.6200000047683716,0.0,0.7933533191680908,-0.6087614297866821,-0.9470000267028809,0.0,115.15948687321
0.6472573280334473,0.2576499879360199,0.0,0.8567500114440918,0.009545988403260708,0.7071067690849304,-0.7071067690849304,-0.5730000138282776,37.20466,181.86582714842
0.664095401763916,0.3266499936580658,0.0,1.0,0.03180645406246185,0.6087614297866821,-0.7933533191680908,0.0,123.96289999999999,268.63653374567
0.8028809428215027,0.4099999964237213,0.0,1.0,0.06603787839412689,0.5,-0.8660253882408142,0.020999999716877937,257.3769,400.30900831567
0.8503554463386536,0.4099999964237213,0.0,0.9947500228881836,0.10138440132141113,0.3826834261417389,-0.9238795042037964,-0.020999999716877937,395.13689999999997,539.76729785167
0.9356563687324524,0.44999998807907104,0.0,1.0,0.18456263840198517,0.258819043636322,-0.9659258127212524,1.7309999465942383,719.3169,708.18544751167
0.8653991222381592,0.42500001192092896,0.0,0.5672500133514404,0.18456263840198517,0.13052618503570557,-0.9914448857307434,-1.7309999465942383,719.3169,855.30330046167
0.9716843962669373,0.5905500054359436,0.0,1.0,0.3040541410446167,1.2246468525851679e-16,-1.0,2.0,1185.0246300000001,1084.8345834060601
0.8974616527557373,0.4099999964237213,0.0,0.5,0.3040541410446167,-0.13052618503570557,-0.9914448857307434,-1.7949999570846558,1185.0246300000001,1232.0182993360602
0.798977792263031,0.5,0.0,0.9487500190734863,0.3397957980632782,-0.258819043636322,-0.9659258127212524,-0.20499999821186066,1324.32463,1391.8138547360602
0.8211814165115356,0.5905500054359436,0.0,1.0,0.3895561397075653,-0.3826834261417389,-0.9238795042037964,0.0,1518.26125,1585.7933327212102
0.7371780872344971,1.0,0.0,1.0,0.5329332947731018,-0.5,-0.8660253882408142,1.3200000524520874,2077.0612499999997,1880.6645597212103
0.659845232963562,0.6899999976158142,0.0,0.6700000166893005,0.5329332947731018,-0.6087614297866821,-0.7933533191680908,-1.3200000524520874,2077.0612499999997,2062.7818419592104
0.6542525887489319,1.0,0.0,1.0,0.6002600193023682,-0.7071067690849304,-0.7071067690849304,0.003000000026077032,2339.46125,2324.4828773592103
0.561745822429657,1.0,0.0,0.9992499947547913,0.6578366160392761,-0.7933533191680908,-0.6087614297866821,-0.0010000000474974513,2563.86125,2549.1812071592103
0.41660818457603455,1.0,0.0,0.9994999766349792,0.7236751914024353,-0.8660253882408142,-0.5,0.44999998807907104,2820.46125,2715.8244853592105
0.3242201805114746,1.0,0.0,0.8870000243186951,0.7337844371795654,-0.9238795042037964,-0.3826834261417389,-0.45100000500679016,2859.86125,2845.5125567592104
0.22774161398410797,1.0,0.0,0.999750018119812,0.7572358846664429,-0.9659258127212524,-0.258819043636322,0.0020000000949949026,2951.26125,2936.6092041592105
0.17183071374893188,1.0,0.0,0.9992499947547913,0.7747346758842468,-0.9914448857307434,-0.13052618503570557,-0.003000000026077032,3019.46125,3005.3414891592106
0.11827107518911362,1.0,0.0,1.0,0.8448837995529175,-1.0,-1.8369701465288538e-16,1.1299999952316284,3292.86125,3052.6499179592106
0.06004762277007103,1.0,0.0,0.7174999713897705,0.9107223153114319,-0.9914448857307434,0.13052618503570557,1.1629999876022339,3549.46125,3076.6689669592106
0.014884904026985168,1.0,0.0,0.4267500042915344,0.9998583793640137,-0.9659258127212524,0.258819043636322,1.7070000171661377,3896.86125,3082.622928559211
0.0020222619641572237,0.6899999976158142,0.0,0.0,1.0,-0.9238795042037964,0.3826834261417389,0.0,3897.41325,3083.1810728712107
0.0,0.5,0.0,0.0,1.0,-0.8660253882408142,0.5,0.0,3897.41325,3083.1810728712107
0.0,0.42489999532699585,0.0,0.0,1.0,-0.7933533191680908,0.6087614297866821,0.0,3897.41325,3083.1810728712107
0.0,0.4000000059604645,0.0,0.0,1.0,-0.7071067690849304,0.7071067690849304,0.0,3897.41325,3083.1810728712107
0.0,0.3000999987125397,0.0,0.0,1.0,-0.6087614297866821,0.7933533191680908,0.0,3897.41325,3083.1810728712107
0.0,0.25940001010894775,0.0,0.0,1.0,-0.5,0.8660253882408142,0.0,3897.41325,3083.1810728712107
0.0,0.2610499858856201,0.0,0.0,1.0,-0.3826834261417389,0.9238795042037964,0.0,3897.41325,3083.1810728712107
0.0,0.2546499967575073,0.0,0.0,1.0,-0.258819043636322,0.9659258127212524,0.0,3897.41325,3083.1810728712107
0.0,0.2546499967575073,0.0,0.0,1.0,-0.13052618503570557,0.9914448857307434,0.0,3897.41325,3083.1810728712107
